0.05,0.1,0.15,0.2,0.3,0.4,Transcript,Feature,Frequency Density Group
1.161,4.113,0.257,0.392,,,A1,target-child directed speech,high
8.094,4.113,0.392,0.392,,,A1,target-child directed speech,high
12.527,4.113,0.257,0.257,,,A1,target-child directed speech,high
18.844,11.095,0.257,0.392,,,A1,target-child directed speech,high
8.094,11.095,0.392,0.257,,,A1,target-child directed speech,high
8.094,4.113,0.257,0.392,,,A1,target-child directed speech,high
18.844,4.113,0.392,0.392,,,A1,target-child directed speech,high
18.844,11.095,0.392,0.257,,,A1,target-child directed speech,high
8.094,11.095,0.257,0.392,,,A1,target-child directed speech,high
12.527,7.182,0.257,0.257,,,A1,target-child directed speech,high
8.094,11.095,0.392,0.257,,,A1,target-child directed speech,high
1.161,4.113,0.257,0.392,,,A1,target-child directed speech,high
3.272,11.095,0.392,0.257,,,A1,target-child directed speech,high
3.272,7.182,0.257,0.392,,,A1,target-child directed speech,high
18.844,4.113,0.257,0.257,,,A1,target-child directed speech,high
12.527,4.113,0.257,0.392,,,A1,target-child directed speech,high
18.844,4.113,0.257,0.392,,,A1,target-child directed speech,high
8.094,4.113,0.392,0.392,,,A1,target-child directed speech,high
18.844,7.182,0.392,0.392,,,A1,target-child directed speech,high
3.272,11.095,0.257,0.257,,,A1,target-child directed speech,high
1.161,4.113,0.257,0.392,,,A1,target-child directed speech,high
1.161,4.113,0.392,0.392,,,A1,target-child directed speech,high
3.272,7.182,0.392,0.257,,,A1,target-child directed speech,high
8.094,7.182,0.257,0.392,,,A1,target-child directed speech,high
12.527,11.095,0.392,0.392,,,A1,target-child directed speech,high
18.844,4.113,0.257,0.392,,,A1,target-child directed speech,high
1.161,7.182,0.392,0.257,,,A1,target-child directed speech,high
12.527,7.182,0.392,0.257,,,A1,target-child directed speech,high
8.094,7.182,0.392,0.392,,,A1,target-child directed speech,high
3.272,7.182,0.392,0.257,,,A1,target-child directed speech,high
3.272,7.182,0.257,0.257,,,A1,target-child directed speech,high
18.844,11.095,0.257,0.257,,,A1,target-child directed speech,high
1.161,7.182,0.392,0.392,,,A1,target-child directed speech,high
3.272,11.095,0.392,0.392,,,A1,target-child directed speech,high
8.094,4.113,0.392,0.392,,,A1,target-child directed speech,high
1.161,4.113,0.392,0.392,,,A1,target-child directed speech,high
8.094,7.182,0.257,0.257,,,A1,target-child directed speech,high
18.844,4.113,0.392,0.392,,,A1,target-child directed speech,high
12.527,11.095,0.392,0.392,,,A1,target-child directed speech,high
3.272,7.182,0.257,0.392,,,A1,target-child directed speech,high
18.844,7.182,0.257,0.257,,,A1,target-child directed speech,high
18.844,7.182,0.392,0.392,,,A1,target-child directed speech,high
1.161,11.095,0.257,0.392,,,A1,target-child directed speech,high
18.844,11.095,0.392,0.392,,,A1,target-child directed speech,high
8.094,7.182,0.257,0.392,,,A1,target-child directed speech,high
3.272,4.113,0.257,0.257,,,A1,target-child directed speech,high
12.527,11.095,0.392,0.392,,,A1,target-child directed speech,high
1.161,4.113,0.257,0.392,,,A1,target-child directed speech,high
12.527,7.182,0.392,0.257,,,A1,target-child directed speech,high
1.161,7.182,0.257,0.392,,,A1,target-child directed speech,high
3.272,4.113,0.392,0.392,,,A1,target-child directed speech,high
12.527,11.095,0.392,0.392,,,A1,target-child directed speech,high
8.094,4.113,0.392,0.257,,,A1,target-child directed speech,high
8.094,4.113,0.392,0.257,,,A1,target-child directed speech,high
18.844,11.095,0.392,0.392,,,A1,target-child directed speech,high
3.272,11.095,0.392,0.392,,,A1,target-child directed speech,high
8.094,4.113,0.392,0.257,,,A1,target-child directed speech,high
8.094,11.095,0.392,0.392,,,A1,target-child directed speech,high
1.161,11.095,0.257,0.257,,,A1,target-child directed speech,high
3.272,11.095,0.257,0.257,,,A1,target-child directed speech,high
12.527,7.182,0.392,0.392,,,A1,target-child directed speech,high
18.844,7.182,0.392,0.392,,,A1,target-child directed speech,high
1.161,11.095,0.257,0.392,,,A1,target-child directed speech,high
3.272,7.182,0.257,0.392,,,A1,target-child directed speech,high
8.094,11.095,0.257,0.257,,,A1,target-child directed speech,high
1.161,7.182,0.392,0.257,,,A1,target-child directed speech,high
12.527,4.113,0.392,0.257,,,A1,target-child directed speech,high
1.161,4.113,0.392,0.392,,,A1,target-child directed speech,high
18.844,11.095,0.257,0.257,,,A1,target-child directed speech,high
3.272,11.095,0.257,0.257,,,A1,target-child directed speech,high
12.527,4.113,0.257,0.392,,,A1,target-child directed speech,high
3.272,11.095,0.257,0.392,,,A1,target-child directed speech,high
18.844,4.113,0.392,0.257,,,A1,target-child directed speech,high
1.161,11.095,0.257,0.392,,,A1,target-child directed speech,high
12.527,11.095,0.257,0.392,,,A1,target-child directed speech,high
12.238,2.148,0.059,1.106,7.254,5.246,C,target-child directed speech,high
8.293,1.409,1.27,4.829,7.254,5.246,C,target-child directed speech,high
5.788,1.409,4.232,6.55,4.73,5.246,C,target-child directed speech,high
6.811,0.504,4.232,1.106,4.73,5.246,C,target-child directed speech,high
5.788,1.409,1.27,15.283,4.73,2.715,C,target-child directed speech,high
12.238,1.409,2.705,15.283,6.319,2.715,C,target-child directed speech,high
6.811,2.947,0.059,1.106,6.319,2.715,C,target-child directed speech,high
5.788,1.807,1.27,4.829,6.319,5.246,C,target-child directed speech,high
9.515,1.409,4.232,6.55,7.254,2.715,C,target-child directed speech,high
21.892,19.02,1.27,4.829,4.73,5.246,C,target-child directed speech,high
21.892,2.947,0.059,15.283,7.254,2.715,C,target-child directed speech,high
9.515,1.807,3.589,15.283,6.319,2.715,C,target-child directed speech,high
13.851,1.409,3.589,4.829,7.254,5.246,C,target-child directed speech,high
9.515,5.027,4.232,1.106,4.73,2.715,C,target-child directed speech,high
4.676,0.504,2.705,6.55,4.73,2.715,C,target-child directed speech,high
21.892,0.504,3.589,1.106,4.73,2.715,C,target-child directed speech,high
12.238,5.027,0.059,1.106,6.319,5.246,C,target-child directed speech,high
19.642,2.947,1.27,15.283,4.73,5.246,C,target-child directed speech,high
12.238,19.02,1.27,6.55,6.319,2.715,C,target-child directed speech,high
27.931,1.409,2.705,4.829,4.73,5.246,C,target-child directed speech,high
21.892,5.027,2.705,6.55,4.73,2.715,C,target-child directed speech,high
4.676,2.947,0.059,1.106,7.254,5.246,C,target-child directed speech,high
27.931,0.504,3.589,4.829,7.254,2.715,C,target-child directed speech,high
27.931,2.148,0.059,1.106,6.319,5.246,C,target-child directed speech,high
6.811,5.027,3.589,15.283,6.319,5.246,C,target-child directed speech,high
6.811,1.807,0.059,1.106,7.254,2.715,C,target-child directed speech,high
20.204,0.504,0.059,15.283,7.254,5.246,C,target-child directed speech,high
5.788,0.504,2.705,6.55,4.73,5.246,C,target-child directed speech,high
8.293,1.409,0.059,1.106,4.73,5.246,C,target-child directed speech,high
12.238,1.807,4.232,15.283,7.254,5.246,C,target-child directed speech,high
27.931,5.027,1.27,15.283,7.254,5.246,C,target-child directed speech,high
5.788,1.807,1.27,15.283,6.319,5.246,C,target-child directed speech,high
2.364,2.947,3.589,6.55,7.254,5.246,C,target-child directed speech,high
12.238,19.02,1.27,4.829,7.254,5.246,C,target-child directed speech,high
19.642,5.027,0.059,4.829,7.254,2.715,C,target-child directed speech,high
2.364,2.947,2.705,1.106,6.319,5.246,C,target-child directed speech,high
2.364,1.807,1.27,1.106,7.254,2.715,C,target-child directed speech,high
25.893,1.807,3.589,15.283,6.319,2.715,C,target-child directed speech,high
13.851,2.148,3.589,15.283,6.319,5.246,C,target-child directed speech,high
13.851,1.807,3.589,15.283,6.319,5.246,C,target-child directed speech,high
2.364,19.02,0.059,15.283,6.319,5.246,C,target-child directed speech,high
4.676,5.027,1.27,1.106,7.254,5.246,C,target-child directed speech,high
13.851,1.807,2.705,6.55,6.319,5.246,C,target-child directed speech,high
12.238,2.947,1.27,4.829,6.319,2.715,C,target-child directed speech,high
12.238,2.947,3.589,6.55,6.319,5.246,C,target-child directed speech,high
12.238,1.409,2.705,6.55,6.319,2.715,C,target-child directed speech,high
25.893,19.02,3.589,4.829,6.319,2.715,C,target-child directed speech,high
5.788,2.148,3.589,1.106,6.319,5.246,C,target-child directed speech,high
20.204,19.02,4.232,6.55,7.254,2.715,C,target-child directed speech,high
25.893,5.027,1.27,1.106,4.73,5.246,C,target-child directed speech,high
21.892,2.947,3.589,15.283,7.254,2.715,C,target-child directed speech,high
6.811,19.02,2.705,4.829,4.73,2.715,C,target-child directed speech,high
2.364,1.409,3.589,4.829,7.254,2.715,C,target-child directed speech,high
20.204,2.947,2.705,1.106,6.319,5.246,C,target-child directed speech,high
20.204,5.027,1.27,6.55,7.254,5.246,C,target-child directed speech,high
12.238,1.807,3.589,6.55,6.319,5.246,C,target-child directed speech,high
5.788,1.409,3.589,4.829,6.319,2.715,C,target-child directed speech,high
6.811,5.027,2.705,6.55,4.73,5.246,C,target-child directed speech,high
27.931,2.947,1.27,1.106,7.254,2.715,C,target-child directed speech,high
27.931,0.504,3.589,1.106,6.319,5.246,C,target-child directed speech,high
5.788,19.02,4.232,6.55,7.254,5.246,C,target-child directed speech,high
8.293,5.027,1.27,6.55,6.319,5.246,C,target-child directed speech,high
9.515,0.504,0.059,1.106,6.319,2.715,C,target-child directed speech,high
6.811,0.504,3.589,4.829,4.73,2.715,C,target-child directed speech,high
8.293,1.807,2.705,4.829,7.254,2.715,C,target-child directed speech,high
5.788,0.504,2.705,4.829,6.319,2.715,C,target-child directed speech,high
6.811,2.947,0.059,4.829,6.319,5.246,C,target-child directed speech,high
19.642,0.504,3.589,15.283,6.319,2.715,C,target-child directed speech,high
27.931,5.027,2.705,15.283,6.319,5.246,C,target-child directed speech,high
19.642,19.02,3.589,6.55,7.254,5.246,C,target-child directed speech,high
20.204,1.807,1.27,6.55,4.73,5.246,C,target-child directed speech,high
27.931,2.148,2.705,4.829,7.254,5.246,C,target-child directed speech,high
8.293,1.807,1.27,1.106,6.319,2.715,C,target-child directed speech,high
9.515,1.807,3.589,6.55,4.73,5.246,C,target-child directed speech,high
25.893,2.947,2.705,4.829,6.319,5.246,C,target-child directed speech,high
19.642,0.504,3.589,6.55,4.73,5.246,C,target-child directed speech,high
25.893,2.947,2.705,1.106,7.254,5.246,C,target-child directed speech,high
12.238,1.807,3.589,15.283,4.73,2.715,C,target-child directed speech,high
5.788,19.02,4.232,4.829,4.73,5.246,C,target-child directed speech,high
25.893,1.409,4.232,4.829,6.319,5.246,C,target-child directed speech,high
8.293,0.504,3.589,15.283,4.73,5.246,C,target-child directed speech,high
6.811,2.148,1.27,1.106,6.319,5.246,C,target-child directed speech,high
13.851,1.409,0.059,4.829,4.73,5.246,C,target-child directed speech,high
27.931,2.947,1.27,4.829,6.319,5.246,C,target-child directed speech,high
21.892,1.409,2.705,1.106,6.319,2.715,C,target-child directed speech,high
19.642,0.504,4.232,1.106,7.254,2.715,C,target-child directed speech,high
5.788,1.409,3.589,4.829,7.254,5.246,C,target-child directed speech,high
25.893,1.409,0.059,6.55,6.319,5.246,C,target-child directed speech,high
27.931,0.504,1.27,4.829,6.319,5.246,C,target-child directed speech,high
20.204,5.027,1.27,6.55,6.319,2.715,C,target-child directed speech,high
20.204,2.947,2.705,15.283,6.319,2.715,C,target-child directed speech,high
20.204,1.807,4.232,6.55,6.319,5.246,C,target-child directed speech,high
5.788,5.027,2.705,15.283,7.254,5.246,C,target-child directed speech,high
2.364,19.02,0.059,1.106,6.319,2.715,C,target-child directed speech,high
4.676,1.409,0.059,1.106,6.319,5.246,C,target-child directed speech,high
2.364,2.947,4.232,4.829,6.319,2.715,C,target-child directed speech,high
19.642,1.807,1.27,4.829,6.319,2.715,C,target-child directed speech,high
2.364,1.409,4.232,4.829,4.73,2.715,C,target-child directed speech,high
2.364,0.504,1.27,6.55,6.319,5.246,C,target-child directed speech,high
25.893,2.148,0.059,4.829,7.254,2.715,C,target-child directed speech,high
3.327,4.239,3.657,3.821,2.657,,A2,target-child directed speech,high
24.085,6.186,8.044,3.821,3.064,,A2,target-child directed speech,high
13.432,10.109,8.044,1.227,2.657,,A2,target-child directed speech,high
5.049,10.109,8.044,1.227,2.657,,A2,target-child directed speech,high
9.874,1.245,2.73,3.821,2.657,,A2,target-child directed speech,high
24.085,6.186,8.044,1.227,2.657,,A2,target-child directed speech,high
0.834,4.239,3.657,1.997,3.064,,A2,target-child directed speech,high
7.632,3.399,2.73,1.227,3.064,,A2,target-child directed speech,high
3.215,1.208,8.044,1.997,3.064,,A2,target-child directed speech,high
25.626,1.245,2.73,3.821,3.064,,A2,target-child directed speech,high
5.049,3.399,3.657,1.997,3.064,,A2,target-child directed speech,high
5.049,1.208,8.044,1.997,3.064,,A2,target-child directed speech,high
3.327,1.208,8.044,1.997,2.657,,A2,target-child directed speech,high
9.874,1.208,8.044,3.821,3.064,,A2,target-child directed speech,high
0.834,1.208,2.73,3.821,2.657,,A2,target-child directed speech,high
0.834,1.245,8.044,3.821,2.657,,A2,target-child directed speech,high
3.215,4.239,2.73,3.821,3.064,,A2,target-child directed speech,high
5.049,10.109,2.473,1.227,3.064,,A2,target-child directed speech,high
22.256,4.239,8.044,3.821,2.657,,A2,target-child directed speech,high
22.256,10.109,2.473,1.997,2.657,,A2,target-child directed speech,high
24.085,4.239,8.044,1.227,3.064,,A2,target-child directed speech,high
5.049,6.186,2.473,1.997,3.064,,A2,target-child directed speech,high
0.834,3.399,2.73,1.997,3.064,,A2,target-child directed speech,high
9.874,3.399,3.657,1.997,3.064,,A2,target-child directed speech,high
7.632,1.245,2.473,3.821,2.657,,A2,target-child directed speech,high
22.256,6.186,8.044,1.227,2.657,,A2,target-child directed speech,high
6.031,1.208,8.044,3.821,3.064,,A2,target-child directed speech,high
25.626,10.109,2.73,1.227,2.657,,A2,target-child directed speech,high
24.085,3.399,2.73,3.821,2.657,,A2,target-child directed speech,high
0.834,1.245,3.657,3.821,3.064,,A2,target-child directed speech,high
5.049,1.208,8.044,1.997,2.657,,A2,target-child directed speech,high
3.327,10.109,3.657,1.227,3.064,,A2,target-child directed speech,high
7.632,4.239,2.473,3.821,3.064,,A2,target-child directed speech,high
9.874,3.399,3.657,1.227,2.657,,A2,target-child directed speech,high
22.256,3.399,8.044,1.997,3.064,,A2,target-child directed speech,high
22.256,1.245,8.044,1.227,2.657,,A2,target-child directed speech,high
9.874,10.109,2.73,1.227,2.657,,A2,target-child directed speech,high
7.632,1.208,8.044,1.997,3.064,,A2,target-child directed speech,high
3.327,3.399,8.044,1.997,2.657,,A2,target-child directed speech,high
9.874,1.208,2.473,1.227,3.064,,A2,target-child directed speech,high
13.432,6.186,2.473,1.227,3.064,,A2,target-child directed speech,high
24.085,6.186,2.473,3.821,2.657,,A2,target-child directed speech,high
5.049,3.399,3.657,1.997,2.657,,A2,target-child directed speech,high
5.049,1.245,3.657,1.227,2.657,,A2,target-child directed speech,high
22.256,4.239,8.044,1.997,2.657,,A2,target-child directed speech,high
6.031,10.109,8.044,1.227,3.064,,A2,target-child directed speech,high
25.626,1.208,2.473,3.821,2.657,,A2,target-child directed speech,high
0.834,1.245,3.657,1.997,3.064,,A2,target-child directed speech,high
13.432,4.239,8.044,1.227,2.657,,A2,target-child directed speech,high
6.031,6.186,2.73,1.997,2.657,,A2,target-child directed speech,high
9.874,3.399,8.044,1.227,3.064,,A2,target-child directed speech,high
13.432,6.186,8.044,1.227,2.657,,A2,target-child directed speech,high
24.085,4.239,2.473,1.997,2.657,,A2,target-child directed speech,high
3.327,6.186,8.044,1.997,2.657,,A2,target-child directed speech,high
3.215,6.186,2.73,3.821,2.657,,A2,target-child directed speech,high
7.632,6.186,8.044,3.821,3.064,,A2,target-child directed speech,high
7.632,3.399,2.73,1.997,3.064,,A2,target-child directed speech,high
9.874,10.109,8.044,1.997,3.064,,A2,target-child directed speech,high
0.834,4.239,3.657,3.821,3.064,,A2,target-child directed speech,high
7.632,1.245,3.657,3.821,2.657,,A2,target-child directed speech,high
5.049,1.208,3.657,3.821,2.657,,A2,target-child directed speech,high
0.834,1.245,2.473,1.227,3.064,,A2,target-child directed speech,high
5.049,4.239,2.473,1.997,3.064,,A2,target-child directed speech,high
3.215,4.239,8.044,3.821,2.657,,A2,target-child directed speech,high
24.085,1.208,3.657,1.227,2.657,,A2,target-child directed speech,high
3.215,10.109,2.73,1.997,2.657,,A2,target-child directed speech,high
9.874,1.245,8.044,3.821,2.657,,A2,target-child directed speech,high
7.632,1.245,2.473,3.821,3.064,,A2,target-child directed speech,high
3.327,1.208,8.044,3.821,3.064,,A2,target-child directed speech,high
13.432,1.245,3.657,1.227,3.064,,A2,target-child directed speech,high
6.031,10.109,2.473,3.821,3.064,,A2,target-child directed speech,high
22.256,3.399,3.657,3.821,2.657,,A2,target-child directed speech,high
7.632,3.399,2.73,3.821,3.064,,A2,target-child directed speech,high
13.432,3.399,2.473,3.821,2.657,,A2,target-child directed speech,high
3.215,4.239,3.657,3.821,2.657,,A2,target-child directed speech,high
25.626,6.186,3.657,1.227,2.657,,A2,target-child directed speech,high
3.327,1.208,8.044,1.997,2.657,,A2,target-child directed speech,high
6.031,6.186,8.044,1.227,3.064,,A2,target-child directed speech,high
24.085,1.245,8.044,3.821,2.657,,A2,target-child directed speech,high
13.432,1.245,8.044,1.227,2.657,,A2,target-child directed speech,high
24.085,3.399,2.473,3.821,3.064,,A2,target-child directed speech,high
5.049,6.186,3.657,3.821,2.657,,A2,target-child directed speech,high
9.874,1.245,3.657,3.821,3.064,,A2,target-child directed speech,high
7.632,6.186,3.657,1.227,2.657,,A2,target-child directed speech,high
9.874,3.399,2.73,3.821,3.064,,A2,target-child directed speech,high
22.256,10.109,2.473,3.821,3.064,,A2,target-child directed speech,high
5.049,1.208,8.044,1.227,2.657,,A2,target-child directed speech,high
6.031,4.239,8.044,1.997,3.064,,A2,target-child directed speech,high
7.632,6.186,8.044,3.821,3.064,,A2,target-child directed speech,high
7.632,10.109,3.657,1.997,3.064,,A2,target-child directed speech,high
5.049,1.245,2.473,3.821,2.657,,A2,target-child directed speech,high
13.432,1.208,2.73,3.821,2.657,,A2,target-child directed speech,high
3.327,3.399,3.657,1.227,2.657,,A2,target-child directed speech,high
3.215,1.208,2.73,3.821,3.064,,A2,target-child directed speech,high
3.327,3.399,8.044,3.821,2.657,,A2,target-child directed speech,high
6.031,4.239,8.044,3.821,2.657,,A2,target-child directed speech,high
7.632,3.399,8.044,3.821,2.657,,A2,target-child directed speech,high
7.632,1.245,8.044,1.227,3.064,,A2,target-child directed speech,high
9.874,1.245,3.657,3.821,2.657,,A2,target-child directed speech,high
3.327,10.109,2.73,1.997,2.657,,A2,target-child directed speech,high
3.632,5.75,3.355,1.224,3.487,,A2,speech from FA1,very high
2.649,5.054,3.619,0.748,3.487,,A2,speech from FA1,very high
3.188,0.574,0.651,0.748,3.487,,A2,speech from FA1,very high
5.835,5.75,5.163,1.115,3.487,,A2,speech from FA1,very high
2.649,8.137,3.619,0.748,3.487,,A2,speech from FA1,very high
6.751,5.75,0.651,1.224,3.487,,A2,speech from FA1,very high
2.99,5.054,5.163,0.748,2.907,,A2,speech from FA1,very high
3.632,0.574,3.619,1.224,3.487,,A2,speech from FA1,very high
6.751,5.054,0.651,1.115,2.907,,A2,speech from FA1,very high
6.751,5.75,0.651,0.748,3.487,,A2,speech from FA1,very high
3.188,2.058,3.355,0.748,3.487,,A2,speech from FA1,very high
2.99,5.75,0.651,1.115,3.487,,A2,speech from FA1,very high
4.718,0.574,3.355,1.115,3.487,,A2,speech from FA1,very high
2.373,2.058,5.163,1.224,3.487,,A2,speech from FA1,very high
2.649,0.574,3.619,1.224,2.907,,A2,speech from FA1,very high
2.99,2.858,0.651,1.224,3.487,,A2,speech from FA1,very high
5.835,5.054,3.619,1.115,3.487,,A2,speech from FA1,very high
6.077,5.054,0.651,0.748,3.487,,A2,speech from FA1,very high
5.835,0.574,5.163,1.115,3.487,,A2,speech from FA1,very high
0.217,5.75,5.163,0.748,3.487,,A2,speech from FA1,very high
3.188,2.058,3.355,1.115,3.487,,A2,speech from FA1,very high
2.649,0.574,3.619,1.224,3.487,,A2,speech from FA1,very high
0.217,2.058,0.651,1.115,3.487,,A2,speech from FA1,very high
4.718,0.574,3.355,1.115,2.907,,A2,speech from FA1,very high
0.217,2.858,5.163,1.115,3.487,,A2,speech from FA1,very high
6.077,2.858,3.355,1.115,3.487,,A2,speech from FA1,very high
6.077,2.058,3.355,1.224,2.907,,A2,speech from FA1,very high
0.217,2.858,3.355,1.115,3.487,,A2,speech from FA1,very high
0.217,5.75,5.163,1.224,2.907,,A2,speech from FA1,very high
3.188,8.137,3.355,1.115,2.907,,A2,speech from FA1,very high
4.718,8.137,3.355,0.748,2.907,,A2,speech from FA1,very high
3.632,8.137,3.619,0.748,2.907,,A2,speech from FA1,very high
3.632,5.054,5.163,1.115,2.907,,A2,speech from FA1,very high
2.99,2.058,3.619,0.748,2.907,,A2,speech from FA1,very high
6.751,0.574,0.651,1.115,2.907,,A2,speech from FA1,very high
4.718,5.75,0.651,0.748,3.487,,A2,speech from FA1,very high
5.835,0.574,0.651,0.748,2.907,,A2,speech from FA1,very high
3.632,2.058,5.163,0.748,3.487,,A2,speech from FA1,very high
0.217,5.75,3.619,0.748,3.487,,A2,speech from FA1,very high
4.718,2.058,0.651,1.224,3.487,,A2,speech from FA1,very high
6.994,2.858,5.163,1.224,2.907,,A2,speech from FA1,very high
6.077,2.858,3.355,1.224,3.487,,A2,speech from FA1,very high
6.994,5.054,3.619,1.115,2.907,,A2,speech from FA1,very high
5.835,5.054,3.355,0.748,3.487,,A2,speech from FA1,very high
3.632,2.858,0.651,1.115,2.907,,A2,speech from FA1,very high
2.373,5.75,3.619,0.748,3.487,,A2,speech from FA1,very high
4.718,5.75,3.619,1.115,2.907,,A2,speech from FA1,very high
3.188,0.574,5.163,1.224,3.487,,A2,speech from FA1,very high
4.718,5.75,3.619,1.115,3.487,,A2,speech from FA1,very high
4.718,2.058,5.163,0.748,3.487,,A2,speech from FA1,very high
3.188,2.858,3.619,0.748,3.487,,A2,speech from FA1,very high
6.077,8.137,0.651,1.115,2.907,,A2,speech from FA1,very high
0.217,5.054,0.651,0.748,3.487,,A2,speech from FA1,very high
6.077,2.858,3.619,1.224,3.487,,A2,speech from FA1,very high
2.373,2.858,3.355,0.748,2.907,,A2,speech from FA1,very high
0.217,8.137,0.651,0.748,2.907,,A2,speech from FA1,very high
0.217,2.058,0.651,0.748,3.487,,A2,speech from FA1,very high
3.188,5.75,0.651,0.748,3.487,,A2,speech from FA1,very high
0.217,5.054,3.619,1.224,2.907,,A2,speech from FA1,very high
6.751,8.137,5.163,1.224,2.907,,A2,speech from FA1,very high
2.99,2.058,0.651,1.115,3.487,,A2,speech from FA1,very high
6.077,2.858,0.651,1.224,2.907,,A2,speech from FA1,very high
2.649,0.574,5.163,0.748,2.907,,A2,speech from FA1,very high
2.99,0.574,5.163,1.115,3.487,,A2,speech from FA1,very high
2.373,2.058,0.651,0.748,2.907,,A2,speech from FA1,very high
6.751,8.137,0.651,0.748,3.487,,A2,speech from FA1,very high
3.632,8.137,0.651,0.748,2.907,,A2,speech from FA1,very high
6.994,5.75,5.163,1.224,2.907,,A2,speech from FA1,very high
0.217,5.054,3.355,1.224,3.487,,A2,speech from FA1,very high
6.077,2.858,5.163,0.748,2.907,,A2,speech from FA1,very high
3.632,2.858,5.163,1.115,2.907,,A2,speech from FA1,very high
6.077,5.054,5.163,1.115,2.907,,A2,speech from FA1,very high
4.718,5.75,3.355,1.115,3.487,,A2,speech from FA1,very high
4.718,5.054,3.619,0.748,3.487,,A2,speech from FA1,very high
2.99,5.054,3.355,1.224,3.487,,A2,speech from FA1,very high
2.373,8.137,3.355,1.115,3.487,,A2,speech from FA1,very high
6.994,5.75,3.355,0.748,2.907,,A2,speech from FA1,very high
0.217,5.75,3.355,1.115,2.907,,A2,speech from FA1,very high
4.718,5.054,3.619,1.115,3.487,,A2,speech from FA1,very high
2.649,5.75,3.619,1.115,2.907,,A2,speech from FA1,very high
2.373,5.054,0.651,1.224,3.487,,A2,speech from FA1,very high
6.751,2.858,5.163,1.224,3.487,,A2,speech from FA1,very high
2.649,5.75,0.651,1.224,3.487,,A2,speech from FA1,very high
4.718,5.054,3.619,0.748,3.487,,A2,speech from FA1,very high
2.99,0.574,0.651,0.748,3.487,,A2,speech from FA1,very high
6.751,2.858,0.651,1.224,2.907,,A2,speech from FA1,very high
5.835,2.058,3.355,1.224,3.487,,A2,speech from FA1,very high
2.373,2.058,0.651,0.748,3.487,,A2,speech from FA1,very high
2.99,8.137,3.619,0.748,2.907,,A2,speech from FA1,very high
4.718,0.574,3.619,1.224,3.487,,A2,speech from FA1,very high
5.835,8.137,3.619,1.224,2.907,,A2,speech from FA1,very high
5.835,2.858,0.651,0.748,2.907,,A2,speech from FA1,very high
2.99,8.137,5.163,0.748,2.907,,A2,speech from FA1,very high
4.718,5.054,3.619,1.224,2.907,,A2,speech from FA1,very high
4.718,0.574,3.355,0.748,3.487,,A2,speech from FA1,very high
2.373,5.054,3.355,1.224,2.907,,A2,speech from FA1,very high
2.373,2.858,3.619,1.115,3.487,,A2,speech from FA1,very high
6.994,5.75,0.651,0.748,2.907,,A2,speech from FA1,very high
0.217,5.75,0.651,1.224,2.907,,A2,speech from FA1,very high
6.994,5.75,5.163,1.224,3.487,,A2,speech from FA1,very high
0.931,4.023,3.129,0.405,2.193,0.627,A3,speech from FA1,very high
3.396,4.023,1.05,1.287,4.053,0.627,A3,speech from FA1,very high
10.044,1.5,3.129,0.405,4.053,0.627,A3,speech from FA1,very high
5.123,1.022,1.05,0.849,2.193,0.397,A3,speech from FA1,very high
5.631,6.733,3.337,1.287,4.053,0.627,A3,speech from FA1,very high
9.297,2.325,1.674,1.287,2.193,0.627,A3,speech from FA1,very high
12.58,6.733,4.981,1.287,2.193,0.627,A3,speech from FA1,very high
10.044,0.69,2.713,1.287,4.053,0.397,A3,speech from FA1,very high
1.316,1.5,1.05,2.076,2.193,0.627,A3,speech from FA1,very high
12.58,1.022,2.713,0.849,2.193,0.397,A3,speech from FA1,very high
9.911,3.129,2.713,2.076,2.193,0.397,A3,speech from FA1,very high
3.683,2.325,3.337,0.405,2.193,0.397,A3,speech from FA1,very high
6.156,1.022,2.713,0.849,2.193,0.397,A3,speech from FA1,very high
0.61,9.368,1.05,1.287,2.193,0.397,A3,speech from FA1,very high
1.316,0.69,2.713,2.076,2.193,0.397,A3,speech from FA1,very high
0.931,6.733,4.981,0.849,2.193,0.397,A3,speech from FA1,very high
1.316,1.022,1.674,0.849,2.193,0.397,A3,speech from FA1,very high
3.396,1.5,1.674,1.287,2.193,0.627,A3,speech from FA1,very high
3.683,1.022,1.674,1.287,2.193,0.397,A3,speech from FA1,very high
3.683,9.368,1.05,1.287,2.193,0.397,A3,speech from FA1,very high
9.297,4.023,1.674,0.849,4.053,0.627,A3,speech from FA1,very high
1.329,1.5,2.713,0.405,2.193,0.397,A3,speech from FA1,very high
3.81,2.325,2.713,1.287,2.193,0.397,A3,speech from FA1,very high
9.911,6.733,3.337,0.405,2.193,0.627,A3,speech from FA1,very high
5.631,0.69,3.337,0.405,4.053,0.627,A3,speech from FA1,very high
3.508,4.023,3.129,1.287,4.053,0.397,A3,speech from FA1,very high
6.156,6.733,3.129,0.849,2.193,0.397,A3,speech from FA1,very high
12.58,2.325,3.337,1.287,2.193,0.397,A3,speech from FA1,very high
3.396,0.69,1.05,0.405,4.053,0.397,A3,speech from FA1,very high
9.297,0.69,2.713,0.405,4.053,0.627,A3,speech from FA1,very high
5.123,1.5,2.713,2.076,2.193,0.397,A3,speech from FA1,very high
3.396,4.023,1.05,0.849,4.053,0.627,A3,speech from FA1,very high
6.156,1.022,4.981,0.849,2.193,0.397,A3,speech from FA1,very high
