0.05,0.1,0.15,0.2,0.3,0.4,Transcript,Feature,Frequency Density Group
0.344,1.701,2.174,5.452,1.332,0.736,A3,speech from FA1,very high
1.891,5.399,0.433,0.357,0.702,1.864,A3,speech from FA1,very high
0.823,0.583,1.962,3.035,6.165,5.01,A3,speech from FA1,very high
5.03,7.979,2.437,1.851,5.429,1.292,A3,speech from FA1,very high
1.674,3.46,0.206,7.424,1.257,2.758,A3,speech from FA1,very high
1.944,2.236,6.378,3.55,0.477,0.065,A3,speech from FA1,very high
4.764,1.701,7.35,3.497,3.363,2.206,A3,speech from FA1,very high
14.018,3.35,1.958,3.896,5.296,3.467,A3,speech from FA1,very high
10.829,5.984,7.016,7.62,1.453,6.3,A3,speech from FA1,very high
0.773,0.876,11.893,2.246,0.486,2.998,A3,speech from FA1,very high
6.516,1.967,5.562,2.369,0.764,0.364,A3,speech from FA1,very high
7.74,7.637,5.523,11.641,6.094,2.084,A3,speech from FA1,very high
7.74,1.036,1.465,0.627,0.397,0.424,A3,speech from FA1,very high
6.094,1.86,2.742,5.761,2.818,2.18,A3,speech from FA1,very high
4.707,3.513,2.916,0.863,0.809,0.813,A3,speech from FA1,very high
8.219,7.394,2.352,3.074,4.223,4.281,A3,speech from FA1,very high
2.529,0.77,3.185,5.322,4.769,2.12,A3,speech from FA1,very high
11.947,3.274,4.764,2.808,2.219,3.556,A3,speech from FA1,very high
13.17,2.157,8.573,2.742,4.356,0.59,A3,speech from FA1,very high
3.324,4.813,6.906,0.889,5.824,5.209,A3,speech from FA1,very high
0.238,3.54,2.139,6.693,2.44,5.815,A3,speech from FA1,very high
0.294,0.956,1.373,9.459,1.701,0.849,A3,speech from FA1,very high
17.055,4.787,2.33,1.621,0.468,1.102,A3,speech from FA1,very high
12.209,0.823,8.502,14.311,1.217,4.481,A3,speech from FA1,very high
7.69,1.993,1.784,3.63,1.075,2.14,A3,speech from FA1,very high
5.239,3.141,4.232,2.725,0.693,8.036,A3,speech from FA1,very high
2.848,4.897,9.62,0.454,2.706,4.378,A3,speech from FA1,very high
2.366,0.61,3.661,5.855,4.672,5.169,A3,speech from FA1,very high
1.355,2.636,6.839,0.015,2.618,0.088,A3,speech from FA1,very high
1.834,1.249,2.813,0.521,1.648,0.76,A3,speech from FA1,very high
5.988,4.87,2.884,4.604,1.758,4.933,A3,speech from FA1,very high
14.231,10.719,4.711,1.169,1.133,1.987,A3,speech from FA1,very high
10.084,1.515,1.71,1.807,3.026,1.438,A3,speech from FA1,very high
12.901,7.367,3.075,4.108,3.859,5.296,A3,speech from FA1,very high
2.313,1.302,3.611,6.772,0.144,0.467,A3,speech from FA1,very high
11.042,2.632,5.363,7.85,1.775,5.588,A3,speech from FA1,very high
5.292,1.226,1.749,3.43,1.447,1.645,A3,speech from FA1,very high
3.217,3.137,0.223,4.006,1.293,1.934,A3,speech from FA1,very high
12.638,11.358,0.025,6.583,0.983,1.195,A3,speech from FA1,very high
3.753,5.558,9.978,0.321,4.427,0.514,A3,speech from FA1,very high
6.573,3.324,3.696,2.649,1.137,0.075,A3,speech from FA1,very high
5.984,0.849,5.807,1.541,7.021,0.614,A3,speech from FA1,very high
1.678,13.273,2.76,0.011,0.876,0.088,A3,speech from FA1,very high
1.252,3.723,3.203,5.611,7.522,1.751,A3,speech from FA1,very high
1.142,3.327,4.959,0.308,1.128,0.863,A3,speech from FA1,very high
15.778,0.986,2.494,3.909,7.004,0.397,A3,speech from FA1,very high
6.569,4.179,1.518,9.469,1.133,1.974,A3,speech from FA1,very high
0.983,0.853,4.196,0.614,3.004,3.64,A3,speech from FA1,very high
14.497,1.864,3.487,9.243,5.824,0.008,A3,speech from FA1,very high
5.505,3.004,6.782,1.275,6.33,1.033,A3,speech from FA1,very high
16.469,4.152,0.046,10.174,1.314,4.624,A3,speech from FA1,very high
8.435,7.021,6.516,9.589,3.909,1.002,A3,speech from FA1,very high
0.88,14.284,2.618,5.309,3.598,1.798,A3,speech from FA1,very high
6.998,12.449,11.713,4.977,6.977,6.666,A3,speech from FA1,very high
0.188,2.978,7.58,2.831,0.424,7.976,A3,speech from FA1,very high
4.604,3.59,5.491,0.374,7.664,3.596,A3,speech from FA1,very high
10.244,4.817,1.674,3.021,1.116,2.738,A3,speech from FA1,very high
3.008,0.88,1.412,4.108,0.14,4.205,A3,speech from FA1,very high
3.487,0.903,4.654,4.391,3.35,1.155,A3,speech from FA1,very high
9.23,1.275,5.225,0.81,2.822,2.798,A3,speech from FA1,very high
8.006,5.106,13.259,2.822,0.034,3.839,A3,speech from FA1,very high
2.103,1.997,3.377,2.729,3.545,4.155,A3,speech from FA1,very high
2.476,3.753,0.223,0.637,3.049,0.773,A3,speech from FA1,very high
5.828,10.324,7.775,9.456,4.618,4.494,A3,speech from FA1,very high
4.015,6.888,5.189,1.022,2.792,7.118,A3,speech from FA1,very high
6.2,6.622,8.701,0.96,0.578,1.558,A3,speech from FA1,very high
8.807,1.328,2.632,6.493,2.875,0.474,A3,speech from FA1,very high
4.281,8.591,4.494,1.395,4.17,2.007,A3,speech from FA1,very high
6.782,1.119,6.697,0.45,2.33,2.084,A3,speech from FA1,very high
7.158,0.321,1.479,1.305,3.726,5.668,A3,speech from FA1,very high
2.1,6.227,5.47,3.536,6.569,1.062,A3,speech from FA1,very high
1.834,7.211,6.112,1.531,5.305,0.723,A3,speech from FA1,very high
0.72,1.571,9.836,4.072,3.744,0.693,A3,speech from FA1,very high
7.899,7.504,5.118,0.517,3.815,0.131,A3,speech from FA1,very high
8.272,6.333,0.238,2.339,0.646,0.956,A3,speech from FA1,very high
3.802,2.18,0.894,0.384,3.279,0.996,A3,speech from FA1,very high
0.297,3.96,4.428,4.856,,,A1,speech from FA1,very high
2.112,7.493,5.263,0.891,,,A1,speech from FA1,very high
1.172,18.87,2.314,7.212,,,A1,speech from FA1,very high
6.618,13.316,0.801,3.214,,,A1,speech from FA1,very high
2.458,0.384,1.781,5.526,,,A1,speech from FA1,very high
4.327,3.128,0.106,13.867,,,A1,speech from FA1,very high
13.479,3.431,6.132,6.077,,,A1,speech from FA1,very high
26.109,8.962,11.746,2.458,,,A1,speech from FA1,very high
6.877,5.894,8.894,1.539,,,A1,speech from FA1,very high
4.1,4.36,2.786,5.429,,,A1,speech from FA1,very high
9.081,5.472,9.398,2.015,,,A1,speech from FA1,very high
1.907,2.717,1.777,1.442,,,A1,speech from FA1,very high
2.641,13.219,6.963,2.836,,,A1,speech from FA1,very high
3.074,0.038,12.927,2.555,,,A1,speech from FA1,very high
1.345,5.04,13.82,1.583,,,A1,speech from FA1,very high
9.254,4.197,2.343,7.234,,,A1,speech from FA1,very high
17.595,8.584,4.158,2.404,,,A1,speech from FA1,very high
2.415,6.38,17.451,0.254,,,A1,speech from FA1,very high
5.613,5.083,4.053,6.564,,,A1,speech from FA1,very high
7.871,10.28,7.626,2.501,,,A1,speech from FA1,very high
13.014,6.045,2.026,7.774,,,A1,speech from FA1,very high
3.625,7.731,4.95,4.954,,,A1,speech from FA1,very high
7.471,3.755,8.188,4.187,,,A1,speech from FA1,very high
25.071,17.119,0.225,14.051,,,A1,speech from FA1,very high
0.384,15.477,0.744,2.836,,,A1,speech from FA1,very high
0.135,13.295,25.936,8.065,,,A1,speech from FA1,very high
6.045,8.692,10.493,5.245,,,A1,speech from FA1,very high
22.392,17.163,5.177,1.594,,,A1,speech from FA1,very high
23.635,13.403,2.065,10.302,,,A1,speech from FA1,very high
0.265,14.634,0.985,1.507,,,A1,speech from FA1,very high
9.47,5.71,7.198,1.626,,,A1,speech from FA1,very high
2.858,13.208,1.752,5.559,,,A1,speech from FA1,very high
11.588,8.044,8.461,1.01,,,A1,speech from FA1,very high
8.908,1.864,3.722,0.481,,,A1,speech from FA1,very high
5.148,9.146,8.188,4.522,,,A1,speech from FA1,very high
5.364,3.095,1.849,0.146,,,A1,speech from FA1,very high
1.767,7.504,6.229,0.816,,,A1,speech from FA1,very high
12.106,1.604,9.744,3.949,,,A1,speech from FA1,very high
6.088,0.437,3.564,4.565,,,A1,speech from FA1,very high
3.495,23.062,3.103,16.774,,,A1,speech from FA1,very high
1.734,5.321,10.723,7.936,,,A1,speech from FA1,very high
14.646,3.182,8.389,2.447,,,A1,speech from FA1,very high
14.051,3.311,11.559,0.503,,,A1,speech from FA1,very high
7.299,6.542,2.761,2.923,,,A1,speech from FA1,very high
61.633,1.075,4.874,7.514,,,A1,speech from FA1,very high
12.917,5.645,4.846,5.343,,,A1,speech from FA1,very high
2.296,0.2,4.471,9.275,,,A1,speech from FA1,very high
6.607,3.884,8.361,0.416,,,A1,speech from FA1,very high
4.154,2.641,1.853,7.46,,,A1,speech from FA1,very high
17.379,9.578,6.2,2.361,,,A1,speech from FA1,very high
3.808,1.691,2.67,5.548,,,A1,speech from FA1,very high
18.794,9.362,11.732,17.508,,,A1,speech from FA1,very high
17.455,2.804,1.201,0.06,,,A1,speech from FA1,very high
6.185,5.559,0.481,4.586,,,A1,speech from FA1,very high
8.681,3.895,17.84,2.76,,,A1,speech from FA1,very high
13.997,4.1,1.561,6.661,,,A1,speech from FA1,very high
15.337,4.241,9.182,7.655,,,A1,speech from FA1,very high
14.31,7.784,2.93,1.659,,,A1,speech from FA1,very high
15.131,5.515,9.585,3.43,,,A1,speech from FA1,very high
9.124,0.06,0.485,0.157,,,A1,speech from FA1,very high
22.133,20.037,13.907,4.511,,,A1,speech from FA1,very high
5.872,13.111,0.441,7.298,,,A1,speech from FA1,very high
5.062,3.095,4.903,5.462,,,A1,speech from FA1,very high
2.598,13.273,5.94,5.721,,,A1,speech from FA1,very high
2.987,1.799,7.496,1.269,,,A1,speech from FA1,very high
7.05,1.313,10.176,7.179,,,A1,speech from FA1,very high
7.169,1.27,19.179,6.229,,,A1,speech from FA1,very high
8.001,3.193,0.729,2.998,,,A1,speech from FA1,very high
17.508,8.562,2.526,3.301,,,A1,speech from FA1,very high
17.335,9.383,0.121,0.275,,,A1,speech from FA1,very high
24.423,0.319,0.351,0.47,,,A1,speech from FA1,very high
0.816,4.662,0.193,1.118,,,A1,speech from FA1,very high
7.136,17.163,10.521,1.637,,,A1,speech from FA1,very high
26.282,9.859,7.151,5.353,,,A1,speech from FA1,very high
0.6,5.321,0.466,6.78,,,A1,speech from FA1,very high
0.427,13.1,3.031,4.1,,,A1,speech from FA1,very high
3.063,8.541,1.907,8.141,,,A1,speech from FA1,very high
3.16,7.784,4.835,3.419,,,A1,speech from FA1,very high
0.686,8.022,1.796,14.764,,,A1,speech from FA1,very high
5.786,0.437,2.512,8.757,,,A1,speech from FA1,very high
23.472,4.435,10.867,6.358,,,A1,speech from FA1,very high
2.814,6.067,6.996,6.963,,,A1,speech from FA1,very high
3.636,17.141,5.379,5.235,,,A1,speech from FA1,very high
4.5,11.89,6.589,0.146,,,A1,speech from FA1,very high
7.828,4.252,3.117,12.776,,,A1,speech from FA1,very high
4.316,1.27,16.298,0.405,,,A1,speech from FA1,very high
29.35,11.372,4.633,1.648,,,A1,speech from FA1,very high
7.741,3.636,8.116,3.15,,,A1,speech from FA1,very high
10.896,6.596,6.344,8.498,,,A1,speech from FA1,very high
15.347,6.488,2.641,2.404,,,A1,speech from FA1,very high
16.342,6.293,2.372,10.68,,,A1,speech from FA1,very high
21.528,3.085,1.864,5.634,,,A1,speech from FA1,very high
8.249,6.229,0.61,13.856,,,A1,speech from FA1,very high
9.978,5.494,0.351,8.627,,,A1,speech from FA1,very high
3.722,5.256,5.854,8.811,,,A1,speech from FA1,very high
9.848,18.826,2.973,4.316,,,A1,speech from FA1,very high
1.723,4.802,5.44,6.077,,,A1,speech from FA1,very high
4.446,18.092,6.416,8.519,,,A1,speech from FA1,very high
20.879,2.253,1.662,0.935,,,A1,speech from FA1,very high
7.395,7.633,16.053,1.421,,,A1,speech from FA1,very high
5.477,0.447,7.372,8.16,3.459,0.015,C,speech from FA1,very high
16.809,1.485,6.192,6.035,0.712,1.048,C,speech from FA1,very high
3.623,7.366,7.143,6.808,1.491,2.024,C,speech from FA1,very high
14.663,7.916,3.967,3.867,3.967,2.84,C,speech from FA1,very high
13.976,13.239,7.995,4.962,2.035,1.638,C,speech from FA1,very high
4.704,4.267,8.482,10.62,7.873,0.809,C,speech from FA1,very high
0.841,1.785,0.583,6.306,10.857,0.315,C,speech from FA1,very high
7.194,4.919,4.361,2.408,8.081,8.721,C,speech from FA1,very high
4.018,0.498,12.666,5.791,1.7,0.93,C,speech from FA1,very high
3.417,7.573,4.682,1.163,5.612,1.112,C,speech from FA1,very high
8.774,3.194,5.369,3.967,1.62,7.347,C,speech from FA1,very high
1.013,21.961,17.124,1.721,1.471,1.777,C,speech from FA1,very high
7.401,8.782,5.248,0.06,0.218,1.936,C,speech from FA1,very high
2.73,6.722,9.719,6.293,7.158,0.597,C,speech from FA1,very high
3.452,1.356,6.851,0.898,0.283,1.767,C,speech from FA1,very high
19.643,7.194,15.728,2.314,11.751,4.146,C,speech from FA1,very high
1.184,2.429,12.03,1.82,0.412,0.275,C,speech from FA1,very high
7.366,0.919,6.371,6.7,7.409,5.201,C,speech from FA1,very high
14.784,10.105,18.956,0.211,3.151,1.485,C,speech from FA1,very high
6.371,2.808,2.135,4.353,0.661,0.476,C,speech from FA1,very high
6.542,0.541,0.561,4.94,2.836,0.498,C,speech from FA1,very high
16.329,18.183,0.841,4.696,4.095,7.293,C,speech from FA1,very high
0.79,7.057,5.048,0.769,8.954,0.412,C,speech from FA1,very high
6.113,13.29,0.669,3.91,2.057,3.47,C,speech from FA1,very high
19.299,7.58,2.507,9.426,2.851,3.696,C,speech from FA1,very high
7.916,6.199,5.369,4.919,7.1,5.853,C,speech from FA1,very high
6.886,13.976,15.299,0.018,0.118,0.24,C,speech from FA1,very high
0.841,2.129,1.62,5.598,2.636,0.822,C,speech from FA1,very high
31.233,9.332,1.992,8.267,3.838,0.64,C,speech from FA1,very high
5.941,5.177,10.062,13.397,1.463,7.838,C,speech from FA1,very high
4.876,4.053,10.142,4.297,4.103,2.786,C,speech from FA1,very high
12.38,21.703,7.229,10.671,4.69,6.392,C,speech from FA1,very high
8.946,17.496,8.539,9.018,2.464,1.807,C,speech from FA1,very high
5.255,14.183,11.315,14.269,4.39,0.79,C,speech from FA1,very high
12.173,11.959,2.701,0.404,4.954,1.659,C,speech from FA1,very high
10.972,5.255,13.69,1.635,9.598,3.116,C,speech from FA1,very high
26.768,0.79,10.857,0.855,4.375,4.382,C,speech from FA1,very high
17.668,4.782,0.526,0.455,3.623,10.864,C,speech from FA1,very high
9.426,5.777,5.14,4.997,0.569,1.818,C,speech from FA1,very high
3.795,1.485,9.999,11.444,3.065,0.551,C,speech from FA1,very high
16.501,3.116,3.76,4.211,4.833,6.325,C,speech from FA1,very high
15.007,1.52,3.188,0.047,2.73,2.977,C,speech from FA1,very high
11.436,8.396,9.833,0.326,6.728,2.236,C,speech from FA1,very high
12.86,7.358,4.676,0.326,0.232,0.254,C,speech from FA1,very high
6.421,6.593,2.479,7.087,7.987,0.38,C,speech from FA1,very high
4.224,2.207,3.302,12.152,0.103,1.091,C,speech from FA1,very high
22.081,15.221,9.604,10.929,0.741,0.039,C,speech from FA1,very high
17.926,26.811,3.331,3.623,8.024,2.55,C,speech from FA1,very high
7.916,7.28,9.197,2.314,2.708,4.933,C,speech from FA1,very high
2.164,2.507,6.25,2.558,1.7,2.593,C,speech from FA1,very high
0.876,2.601,8.059,5.112,1.771,5.458,C,speech from FA1,very high
0.018,7.494,4.997,0.361,1.07,1.928,C,speech from FA1,very high
3.245,21.352,1.735,9.118,1.563,5.694,C,speech from FA1,very high
4.704,5.169,7.859,6.7,6.264,1.163,C,speech from FA1,very high
14.183,13.504,3.194,0.511,8.224,1.005,C,speech from FA1,very high
19.385,8.817,2.243,5.233,2.135,3.033,C,speech from FA1,very high
1.906,1.528,3.28,11.071,8.302,3.61,C,speech from FA1,very high
15.042,3.924,8.339,7.258,4.41,1.874,C,speech from FA1,very high
18.046,3.03,3.337,7.516,5.898,9.759,C,speech from FA1,very high
10.456,3.838,25.481,0.455,1.448,2.99,C,speech from FA1,very high
3.194,4.053,8.768,12.638,6.27,6.657,C,speech from FA1,very high
14.269,8.525,13.747,6.829,10.892,4.632,C,speech from FA1,very high
4.361,24.708,6.371,1.592,4.06,2.861,C,speech from FA1,very high
9.976,3.159,6.514,8.138,1.735,0.05,C,speech from FA1,very high
9.512,3.674,3.709,1.863,1.649,3.105,C,speech from FA1,very high
2.078,18.433,2.908,1.563,0.312,2.44,C,speech from FA1,very high
9.805,3.674,2.708,7.28,2.922,8.46,C,speech from FA1,very high
2.936,6.456,3.795,3.009,6.293,4.246,C,speech from FA1,very high
0.841,7.1,5.248,5.799,6.55,4.675,C,speech from FA1,very high
12.173,0.755,0.355,3.18,5.033,2.368,C,speech from FA1,very high
5.426,9.04,2.622,0.304,5.019,2.762,C,speech from FA1,very high
0.189,6.936,3.766,6.349,6.078,1.348,C,speech from FA1,very high
5.134,0.919,8.889,8.538,6.185,0.114,C,speech from FA1,very high
1.219,13.282,21.767,0.447,1.191,13.335,C,speech from FA1,very high
6.628,4.053,6.514,6.786,9.283,3.055,C,speech from FA1,very high
23.334,0.318,2.444,3.91,2.336,2.3,C,speech from FA1,very high
19.9,0.068,1.957,9.526,6.728,1.638,C,speech from FA1,very high
1.957,1.871,4.138,1.399,7.266,1.906,C,speech from FA1,very high
1.957,6.335,9.913,7.315,1.013,4.844,C,speech from FA1,very high
3.588,6.542,7.652,5.777,5.741,6.66,C,speech from FA1,very high
31.147,0.533,7.744,0.626,3.824,1.327,C,speech from FA1,very high
3.932,3.28,15.757,0.339,2.378,0.154,C,speech from FA1,very high
11.916,11.221,7.086,1.82,10.091,1.034,C,speech from FA1,very high
10.886,1.735,2.673,7.83,2.673,2.099,C,speech from FA1,very high
7.795,0.841,0.132,2.378,6.364,5.727,C,speech from FA1,very high
1.992,9.941,0.727,9.011,0.175,3.384,C,speech from FA1,very high
3.022,13.547,13.239,3.331,2.386,12.327,C,speech from FA1,very high
14.663,11.35,3.731,3.666,1.914,8.868,C,speech from FA1,very high
1.013,10.792,13.003,15.685,6.084,2.014,C,speech from FA1,very high
1.048,6.894,7.916,7.559,3.202,5.37,C,speech from FA1,very high
9.941,7.065,0.704,2.035,4.203,5.115,C,speech from FA1,very high
11.693,12.037,9.226,9.555,3.574,5.509,C,speech from FA1,very high
6.628,22.39,9.369,3.696,4.046,8.149,C,speech from FA1,very high
3.588,9.984,2.472,0.876,2.93,5.101,C,speech from FA1,very high
10.8,9.855,0.183,6.478,1.119,1.509,C,speech from FA1,very high
10.491,8.267,1.105,5.434,0.211,3.012,C,speech from FA1,very high
4.138,14.577,19.442,1.936,6.685,3.502,C,speech from FA1,very high
2.507,6.55,8.259,3.537,3.48,1.206,C,speech from FA1,very high
3.452,0.541,0.784,0.983,5.569,4.493,C,speech from FA1,very high
10.113,19.085,3.789,2.258,4.94,7.237,C,speech from FA1,very high
9.707,17.775,8.535,3.99,5.659,10.289,B1,adult directed speech,very high
30.053,3.162,16.016,2.65,8.851,4.704,B1,adult directed speech,very high
12.073,9.81,3.278,1.289,5.341,0.179,B1,adult directed speech,very high
30.589,5.528,12.073,5.193,6.698,10.323,B1,adult directed speech,very high
26.962,8.785,4.172,6.163,12.546,1.565,B1,adult directed speech,very high
17.199,15.109,3.189,8.564,6.209,2.669,B1,adult directed speech,very high
10.244,14.084,2.584,4.645,1.059,0.071,B1,adult directed speech,very high
15.07,6.419,3.146,18.957,6.051,1.737,B1,adult directed speech,very high
1.191,13.201,3.872,1.096,4.789,11.614,B1,adult directed speech,very high
24.217,7.089,12.678,4.231,8.919,0.422,B1,adult directed speech,very high
25.858,19.155,5.502,6.179,11.558,0.067,B1,adult directed speech,very high
6.695,7.602,6.159,12.783,0.478,1.191,B1,adult directed speech,very high
40.21,0.189,12.599,5.118,7.329,2.042,B1,adult directed speech,very high
6.932,2.847,3.583,5.808,5.407,7.119,B1,adult directed speech,very high
23.255,16.158,11.521,1.565,8.456,5.834,B1,adult directed speech,very high
16.805,0.678,17.893,5.015,5.328,8.14,B1,adult directed speech,very high
28.555,22.309,1.217,14.561,10.664,2.535,B1,adult directed speech,very high
25.936,5.962,7.037,3.068,6.642,4.059,B1,adult directed speech,very high
9.692,19.904,14.938,4.369,1.086,0.649,B1,adult directed speech,very high
9.707,1.585,0.912,15.07,0.152,2.959,B1,adult directed speech,very high
15.464,7.539,7.71,1.23,5.778,5.956,B1,adult directed speech,very high
16.647,10.535,6.869,16.588,10.336,1.082,B1,adult directed speech,very high
2.531,2.516,2.752,17.889,7.828,0.396,B1,adult directed speech,very high
25.558,4.661,23.455,1.25,9.523,3.363,B1,adult directed speech,very high
36.74,18.76,22.204,6.869,1.254,0.58,B1,adult directed speech,very high
7.657,9.786,2.006,2.654,2.292,0.988,B1,adult directed speech,very high
15.149,6.987,3.714,7.657,7.129,6.08,B1,adult directed speech,very high
2.831,25.44,3.252,10.851,0.557,0.304,B1,adult directed speech,very high
4.897,20.811,0.98,4.408,2.978,9.623,B1,adult directed speech,very high
29.722,6.159,14.265,0.323,14.781,8.081,B1,adult directed speech,very high
45.982,0.323,8.115,3.833,5.722,7.342,B1,adult directed speech,very high
13.019,3.241,11.6,7.977,1.372,1.191,B1,adult directed speech,very high
8.682,18.027,1.99,14.597,11.337,3.018,B1,adult directed speech,very high
21.757,5.512,5.88,6.064,6.106,2.397,B1,adult directed speech,very high
20.826,0.229,13.861,7.503,0.52,4.858,B1,adult directed speech,very high
18.603,18.027,8.157,4.72,5.328,6.212,B1,adult directed speech,very high
11.758,12.389,6.527,8.347,1.638,0.761,B1,adult directed speech,very high
10.086,6.553,3.583,4.369,2.87,17.702,B1,adult directed speech,very high
5.37,12.294,1.822,1.565,3.57,6.153,B1,adult directed speech,very high
12.467,4.582,1.359,4.566,1.256,8.249,B1,adult directed speech,very high
15.858,1.309,5.933,6.439,10.956,6.163,B1,adult directed speech,very high
9.234,32.931,11.416,5.118,3.241,14.463,B1,adult directed speech,very high
7.421,17.42,1.822,9.136,1.661,0.442,B1,adult directed speech,very high
8.43,2.334,3.662,13.536,3.199,3.704,B1,adult directed speech,very high
11.9,12.294,11.663,11.979,11.282,3.225,B1,adult directed speech,very high
9.786,0.86,7.394,2.985,10.01,3.606,B1,adult directed speech,very high
9.077,8.036,6.301,8.627,3.015,1.796,B1,adult directed speech,very high
40.068,11.048,1.122,3.951,7.471,5.818,B1,adult directed speech,very high
5.749,6.671,12.126,16.154,6.671,8.302,B1,adult directed speech,very high
10.575,1.151,16.463,3.166,3.951,2.078,B1,adult directed speech,very high
24.044,13.729,13.95,3.872,11.837,9.1,B1,adult directed speech,very high
8.667,19.013,2.148,11.565,6.027,6.317,B1,adult directed speech,very high
28.239,0.796,3.278,10.106,8.851,3.231,B1,adult directed speech,very high
18.287,8.958,7.815,10.043,4.45,8.377,B1,adult directed speech,very high
7.72,18.264,10.312,2.492,3.882,1.26,B1,adult directed speech,very high
8.367,1.427,9.182,5.489,4.726,11.663,B1,adult directed speech,very high
4.25,24.793,1.217,5.567,7.092,2.334,B1,adult directed speech,very high
11.427,15.764,17.893,20.416,9.521,3.586,B1,adult directed speech,very high
0.15,31.062,2.148,2.023,1.887,2.476,B1,adult directed speech,very high
9.376,15.843,0.255,9.412,4.989,0.189,B1,adult directed speech,very high
4.976,8.075,3.935,0.718,3.712,6.271,B1,adult directed speech,very high
17.514,10.259,17.173,1.703,0.978,7.365,B1,adult directed speech,very high
28.555,22.309,10.559,3.836,2.029,3.107,B1,adult directed speech,very high
12.546,11.821,1.201,3.698,8.998,3.497,B1,adult directed speech,very high
13.098,11.403,11.085,9.948,2.991,4.178,B1,adult directed speech,very high
12.704,6.869,6.054,8.623,4.989,1.112,B1,adult directed speech,very high
29.879,7.46,24.612,5.315,1.504,1.309,B1,adult directed speech,very high
9.234,9.179,4.871,10.24,3.07,5.834,B1,adult directed speech,very high
24.454,9.297,10.612,8.726,0.636,10.313,B1,adult directed speech,very high
1.49,8.801,0.544,7.01,1.519,0.373,B1,adult directed speech,very high
21.047,14.518,5.055,8.485,1.861,2.269,B1,adult directed speech,very high
6.553,24.06,5.528,0.919,3.738,3.103,B1,adult directed speech,very high
4.408,8.564,12.189,4.073,15.895,3.576,B1,adult directed speech,very high
4.818,8.548,1.848,10.815,14.042,1.279,B1,adult directed speech,very high
9.629,3.635,3.53,2.157,5.762,2.186,B1,adult directed speech,very high
59.688,11.639,2.216,18.835,10.535,9.895,B1,adult directed speech,very high
37.623,16.805,9.681,7.894,2.121,7.036,B1,adult directed speech,very high
27.451,12.546,15.79,5.138,11.9,2.63,B1,adult directed speech,very high
19.549,10.062,4.434,9.707,10.194,0.988,B1,adult directed speech,very high
18.145,6.813,11.505,11.505,2.397,6.218,B1,adult directed speech,very high
30.589,14.478,2.268,6.813,6.511,0.895,B1,adult directed speech,very high
18.697,7.066,2.647,3.241,0.389,0.895,B1,adult directed speech,very high
50.067,12.885,4.897,4.94,11.271,0.313,B1,adult directed speech,very high
3.146,4.187,9.035,13.989,0.846,7.007,B1,adult directed speech,very high
17.83,27.727,2.584,4.586,19.144,2.344,B1,adult directed speech,very high
17.262,3.896,0.045,15.129,10.601,1.437,B1,adult directed speech,very high
27.592,6.987,0.56,10.989,7.76,6.035,B1,adult directed speech,very high
31.788,30.905,0.034,4.605,11.032,8.736,B1,adult directed speech,very high
24.533,10.378,6.264,3.931,7.405,4.595,B1,adult directed speech,very high
11.994,17.712,12.573,5.429,10.98,3.225,B1,adult directed speech,very high
15.07,8.643,5.092,2.732,4.385,1.145,B1,adult directed speech,very high
8.667,3.951,8.84,14.518,3.948,2.279,B1,adult directed speech,very high
22.561,7.066,0.218,9.845,8.853,8.943,B1,adult directed speech,very high
29.722,8.036,16.884,22.344,6.288,1.595,B1,adult directed speech,very high
3.951,9.573,19.891,6.853,10.575,9.56,B1,adult directed speech,very high
0.166,18.445,23.744,8.095,4.342,12.458,B1,adult directed speech,very high
25.463,8.391,19.092,4.25,8.18,4.812,B1,adult directed speech,very high
13.571,8.367,4.934,9.849,0.547,10.746,B1,adult directed speech,very high
36.188,2.042,3.609,17.219,17.499,4.241,B1,adult directed speech,very high
22.861,1.9,3.199,0.938,3.202,5.587,B1,adult directed speech,very high
0.875,10.203,4.898,10.222,5.948,3.257,C,adult directed speech,very high
10.269,10.269,9.372,5.154,8.001,11.057,C,adult directed speech,very high
21.685,7.221,5.842,2.018,3.01,3.146,C,adult directed speech,very high
25.318,2.973,5.616,8.745,1.947,15.906,C,adult directed speech,very high
19.469,10.915,3.27,2.661,4.522,4.266,C,adult directed speech,very high
0.725,3.523,0.992,8.002,3.845,8.533,C,adult directed speech,very high
2.018,16.36,5.815,0.398,3.948,3.369,C,adult directed speech,very high
11.5,5.774,3.256,3.738,0.572,4.697,C,adult directed speech,very high
0.849,1.033,8.756,13.347,3.989,0.367,C,adult directed speech,very high
4.789,5.462,6.252,5.139,1.074,2.168,C,adult directed speech,very high
7.094,0.849,11.192,6.078,0.972,0.818,C,adult directed speech,very high
1.341,4.569,7.997,6.975,1.505,3.288,C,adult directed speech,very high
2.819,0.352,4.276,4.266,6.749,1.703,C,adult directed speech,very high
1.033,6.451,7.293,2.496,6.663,8.745,C,adult directed speech,very high
14.332,3.003,4.754,9.526,8.192,1.003,C,adult directed speech,very high
6.636,3.527,2.121,6.647,5.534,5.662,C,adult directed speech,very high
1.218,9.868,3.086,5.189,5.025,1.514,C,adult directed speech,very high
10.946,22.367,17.02,6.493,9.577,5.397,C,adult directed speech,very high
0.11,4.508,8.202,4.927,6.273,0.202,C,adult directed speech,very high
16.117,4.327,0.054,6.636,0.387,2.745,C,adult directed speech,very high
