0.05,0.1,0.15,0.2,0.3,0.4,Transcript,Feature,Frequency Density Group
58.853,2.824,4.029,17.735,38.294,12.588,B2,select word,rare
17.735,85.088,86.294,23.412,23.412,13.118,B2,select word,rare
100.0,23.412,4.029,7.441,23.412,7.441,B2,select word,rare
100.0,85.088,23.412,33.676,17.735,2.824,B2,select word,rare
64.529,126.235,4.029,38.294,10.882,28.029,B2,select word,rare
58.853,64.529,4.029,17.735,17.735,7.971,B2,select word,rare
17.735,2.824,105.676,43.971,16.559,12.588,B2,select word,rare
187.941,85.088,64.529,48.588,16.559,2.294,B2,select word,rare
17.735,23.412,17.735,2.824,23.412,17.735,B2,select word,rare
23.412,58.853,23.412,23.412,52.0,2.294,B2,select word,rare
105.676,58.853,4.029,54.265,23.412,12.588,B2,select word,rare
64.529,64.529,17.735,43.971,31.441,22.882,B2,select word,rare
58.853,79.441,50.824,17.735,16.559,17.735,B2,select word,rare
17.735,2.824,4.029,58.853,2.824,17.735,B2,select word,rare
58.853,2.824,58.853,2.824,4.029,7.441,B2,select word,rare
58.853,43.971,23.412,58.853,17.735,7.971,B2,select word,rare
17.735,23.412,64.529,2.824,17.735,53.735,B2,select word,rare
100.0,17.735,31.441,54.265,38.294,17.735,B2,select word,rare
58.853,105.676,17.735,54.265,4.029,7.441,B2,select word,rare
58.853,38.294,17.735,38.294,2.824,17.735,B2,select word,rare
64.529,100.0,17.735,48.588,38.294,28.529,B2,select word,rare
17.735,2.824,17.735,2.824,30.265,12.588,B2,select word,rare
17.735,17.735,37.118,2.824,30.265,13.118,B2,select word,rare
58.853,79.441,9.676,33.676,2.824,7.441,B2,select word,rare
58.853,2.824,50.824,17.735,9.676,28.529,B2,select word,rare
146.794,43.971,86.294,28.029,38.294,2.294,B2,select word,rare
187.941,79.441,58.853,58.853,2.824,33.147,B2,select word,rare
17.735,2.824,58.853,13.118,24.588,18.265,B2,select word,rare
64.529,17.735,17.735,13.118,16.559,18.265,B2,select word,rare
64.529,58.853,9.676,28.029,24.588,23.412,B2,select word,rare
58.853,85.088,23.412,74.824,45.147,28.029,B2,select word,rare
105.676,23.412,23.412,43.971,2.824,13.118,B2,select word,rare
100.0,43.971,4.029,7.441,52.0,13.118,B2,select word,rare
270.206,43.971,37.118,7.441,17.735,22.882,B2,select word,rare
17.735,38.294,9.676,2.824,24.588,28.529,B2,select word,rare
100.0,38.294,31.441,23.412,43.971,17.735,B2,select word,rare
23.412,43.971,17.735,43.971,38.294,12.588,B2,select word,rare
64.529,17.735,9.676,43.971,43.971,7.971,B2,select word,rare
100.0,38.294,17.735,2.824,10.882,2.294,B2,select word,rare
58.853,17.735,45.147,43.971,23.412,7.971,B2,select word,rare
17.735,17.735,50.824,28.029,38.294,7.971,B2,select word,rare
23.412,2.824,31.441,28.029,45.147,33.676,B2,select word,rare
58.853,2.824,23.412,17.735,43.971,7.441,B2,select word,rare
100.0,2.824,23.412,2.824,23.412,7.971,B2,select word,rare
100.0,58.853,91.971,48.588,17.735,12.588,B2,select word,rare
100.0,43.971,23.412,43.971,4.029,17.735,B2,select word,rare
17.735,17.735,31.441,33.676,16.559,28.029,B2,select word,rare
100.0,43.971,45.147,28.029,2.824,7.441,B2,select word,rare
17.735,17.735,9.676,7.441,10.882,7.971,B2,select word,rare
64.529,23.412,45.147,28.029,31.441,13.118,B2,select word,rare
100.0,38.294,72.588,13.118,17.735,13.118,B2,select word,rare
17.735,17.735,23.412,54.265,9.676,2.824,B2,select word,rare
67.256,47.41,52.872,9.923,18.103,1.744,C,select word,rare
34.487,47.41,12.641,14.641,1.744,14.026,C,select word,rare
67.256,80.154,56.333,6.462,18.103,14.641,C,select word,rare
100.0,47.41,31.026,34.487,31.026,2.359,C,select word,rare
67.256,83.615,23.564,34.487,9.179,34.487,C,select word,rare
1.744,14.641,41.949,42.667,25.564,1.744,C,select word,rare
129.282,100.0,34.487,1.744,36.487,1.744,C,select word,rare
1.744,47.41,45.41,59.051,9.179,22.846,C,select word,rare
100.0,83.615,41.949,9.923,18.103,22.846,C,select word,rare
67.256,50.872,52.872,26.308,9.179,18.103,C,select word,rare
34.487,18.103,31.026,14.641,29.026,9.923,C,select word,rare
34.487,67.256,1.744,1.744,14.641,5.821,C,select word,rare
1.744,47.41,52.872,14.641,12.641,10.538,C,select word,rare
63.769,14.641,1.744,18.103,29.026,14.641,C,select word,rare
129.282,14.641,20.103,14.641,23.564,5.821,C,select word,rare
63.769,18.103,20.103,26.308,29.026,14.641,C,select word,rare
1.744,34.487,41.949,9.923,39.949,1.744,C,select word,rare
129.282,34.487,1.744,42.667,45.41,2.359,C,select word,rare
31.026,31.026,12.641,14.641,58.308,6.462,C,select word,rare
31.026,67.256,9.179,42.667,9.179,6.462,C,select word,rare
67.256,31.026,23.564,6.462,12.641,9.923,C,select word,rare
67.256,50.872,23.564,6.462,3.718,10.538,C,select word,rare
34.487,31.026,12.641,18.103,3.718,30.385,C,select word,rare
34.487,47.41,12.641,22.846,12.641,30.385,C,select word,rare
100.0,63.769,31.026,6.462,12.641,5.821,C,select word,rare
100.0,14.641,12.641,14.641,7.179,14.641,C,select word,rare
194.795,100.0,23.564,6.462,23.564,14.641,C,select word,rare
67.256,1.744,41.949,22.846,29.026,9.923,C,select word,rare
67.256,50.872,56.333,39.205,39.949,1.744,C,select word,rare
34.487,50.872,1.744,67.256,12.641,10.538,C,select word,rare
34.487,31.026,23.564,34.487,41.949,14.641,C,select word,rare
63.769,14.641,12.641,18.103,29.026,14.026,C,select word,rare
129.282,83.615,12.641,71.974,9.179,1.744,C,select word,rare
63.769,50.872,20.103,9.923,12.641,2.359,C,select word,rare
1.744,63.769,41.949,39.205,23.564,1.744,C,select word,rare
162.051,83.615,23.564,22.846,1.744,5.821,C,select word,rare
34.487,1.744,20.103,9.923,12.641,1.744,C,select word,rare
34.487,67.256,12.641,9.923,31.026,18.103,C,select word,rare
63.769,18.103,9.179,9.923,3.718,14.641,C,select word,rare
100.0,50.872,12.641,67.256,31.026,2.359,C,select word,rare
67.256,31.026,23.564,6.462,34.487,6.462,C,select word,rare
1.744,67.256,23.564,50.872,20.103,5.821,C,select word,rare
34.487,34.487,63.769,42.667,3.718,18.103,C,select word,rare
67.256,50.872,12.641,31.026,39.949,5.821,C,select word,rare
67.256,34.487,1.744,6.462,25.564,5.821,C,select word,rare
63.769,47.41,41.949,42.667,20.103,22.846,C,select word,rare
67.256,96.538,96.538,31.026,1.744,6.462,C,select word,rare
34.487,14.641,23.564,42.667,3.718,1.744,C,select word,rare
1.744,80.154,34.487,47.41,1.744,5.821,C,select word,rare
31.026,34.487,63.769,14.641,7.179,1.744,C,select word,rare
63.769,1.744,12.641,9.923,9.179,9.923,C,select word,rare
96.538,34.487,23.564,42.667,39.949,18.103,C,select word,rare
34.487,34.487,12.641,88.333,14.641,14.641,C,select word,rare
31.026,18.103,9.179,80.154,18.103,1.744,C,select word,rare
34.487,47.41,45.41,18.103,7.179,9.923,C,select word,rare
31.026,18.103,1.744,42.667,9.179,10.538,C,select word,rare
100.0,1.744,41.949,26.308,14.641,18.744,C,select word,rare
63.769,14.641,12.641,50.872,7.179,6.462,C,select word,rare
67.256,47.41,20.103,14.641,18.103,18.744,C,select word,rare
34.487,18.103,9.179,9.923,12.641,10.538,C,select word,rare
63.769,112.923,23.564,42.667,45.41,34.487,C,select word,rare
67.256,96.538,52.872,9.923,14.641,22.205,C,select word,rare
100.0,34.487,12.641,1.744,14.641,18.103,C,select word,rare
67.256,63.769,56.333,42.667,14.641,22.205,C,select word,rare
100.0,31.026,9.179,39.205,3.718,14.641,C,select word,rare
100.0,18.103,9.179,26.308,14.641,6.462,C,select word,rare
67.256,14.641,23.564,6.462,1.744,2.359,C,select word,rare
31.026,18.103,12.641,9.923,7.179,10.538,C,select word,rare
31.026,31.026,41.949,42.667,3.718,1.744,C,select word,rare
1.744,14.641,45.41,14.641,7.179,2.359,C,select word,rare
1.744,47.41,34.487,80.154,12.641,10.538,C,select word,rare
1.744,1.744,9.179,39.205,3.718,14.641,C,select word,rare
1.744,34.487,67.256,31.026,1.744,18.744,C,select word,rare
31.026,50.872,12.641,18.103,34.487,14.026,C,select word,rare
34.487,1.744,45.41,6.462,3.718,2.359,C,select word,rare
34.487,47.41,1.744,14.641,18.103,2.359,C,select word,rare
100.0,1.744,20.103,22.846,1.744,10.538,C,select word,rare
1.744,1.744,56.333,59.051,9.179,26.308,C,select word,rare
34.487,67.256,9.179,9.923,12.641,9.923,C,select word,rare
67.256,18.103,23.564,14.641,1.744,6.462,C,select word,rare
31.026,1.744,12.641,1.744,3.718,9.923,C,select word,rare
63.769,80.154,9.179,22.846,9.179,2.359,C,select word,rare
100.0,1.744,45.41,1.744,23.564,1.744,C,select word,rare
34.487,14.641,12.641,47.41,14.641,1.744,C,select word,rare
63.769,1.744,1.744,42.667,18.103,22.846,C,select word,rare
34.487,18.103,1.744,34.487,1.744,9.923,C,select word,rare
63.769,31.026,9.179,55.59,1.744,14.026,C,select word,rare
1.744,14.641,41.949,18.103,3.718,1.744,C,select word,rare
34.487,14.641,45.41,47.41,7.179,10.538,C,select word,rare
1.744,1.744,20.103,1.744,12.641,5.821,C,select word,rare
1.744,31.026,34.487,22.846,29.026,22.846,C,select word,rare
162.051,14.641,23.564,42.667,18.103,18.103,C,select word,rare
67.256,14.641,52.872,1.744,23.564,26.923,C,select word,rare
67.256,100.0,12.641,1.744,18.103,22.846,C,select word,rare
34.487,14.641,9.179,18.103,12.641,6.462,C,select word,rare
129.282,14.641,45.41,14.641,14.641,5.821,C,select word,rare
1.744,18.103,56.333,50.872,1.744,2.359,C,select word,rare
1.744,1.744,1.744,22.846,18.103,22.205,C,select word,rare
100.0,18.103,45.41,55.59,20.103,1.744,C,select word,rare
96.538,34.487,85.615,50.872,3.718,22.205,C,select word,rare
42.918,7.031,14.378,24.867,7.031,28.643,B2,imitations,rare
56.98,14.378,76.01,7.245,16.755,7.031,B2,imitations,rare
85.52,0.102,4.857,17.735,9.408,12.592,B2,imitations,rare
42.704,7.245,23.888,39.143,33.194,3.459,B2,imitations,rare
28.439,28.643,42.704,25.082,2.276,5.459,B2,imitations,rare
0.102,21.306,47.469,14.163,7.245,7.245,B2,imitations,rare
28.439,28.439,42.704,17.939,4.857,17.735,B2,imitations,rare
14.378,64.327,14.378,56.98,16.755,1.888,B2,imitations,rare
42.918,28.643,4.857,14.163,16.541,12.378,B2,imitations,rare
14.163,21.51,4.653,10.602,14.163,8.816,B2,imitations,rare
42.918,71.459,14.163,46.276,9.408,14.378,B2,imitations,rare
14.163,21.306,0.102,17.735,21.51,9.02,B2,imitations,rare
28.643,21.306,28.439,7.031,18.918,34.0,B2,imitations,rare
28.439,21.306,9.408,21.306,0.102,14.163,B2,imitations,rare
42.918,14.163,66.49,0.102,4.653,5.459,B2,imitations,rare
14.163,7.031,38.163,32.0,9.622,14.163,B2,imitations,rare
14.163,14.163,66.49,3.673,12.0,0.102,B2,imitations,rare
0.102,28.643,0.102,28.643,2.276,5.245,B2,imitations,rare
85.52,14.163,42.704,7.031,71.245,1.684,B2,imitations,rare
14.163,28.439,0.102,3.459,21.306,10.602,B2,imitations,rare
85.52,71.459,42.918,0.102,7.031,10.602,B2,imitations,rare
14.163,7.245,66.704,17.735,11.786,5.245,B2,imitations,rare
28.643,42.918,9.408,14.378,2.48,7.245,B2,imitations,rare
0.102,0.102,42.704,3.673,18.918,3.673,B2,imitations,rare
14.163,0.102,0.102,21.51,9.408,10.806,B2,imitations,rare
185.418,7.245,28.643,53.622,37.949,1.888,B2,imitations,rare
28.439,71.245,23.888,0.102,7.031,0.102,B2,imitations,rare
14.163,64.112,19.133,10.602,14.378,10.602,B2,imitations,rare
71.459,0.102,4.653,42.704,9.408,1.888,B2,imitations,rare
28.643,21.306,9.408,28.439,18.918,12.378,B2,imitations,rare
14.378,92.653,28.643,17.939,14.378,0.102,B2,imitations,rare
28.643,78.592,33.194,10.806,16.755,30.224,B2,imitations,rare
28.643,99.796,61.735,0.102,2.276,10.806,B2,imitations,rare
85.724,56.98,9.408,28.439,19.133,1.684,B2,imitations,rare
0.102,28.439,4.653,24.867,12.0,3.673,B2,imitations,rare
28.643,57.184,52.429,0.102,4.857,5.245,B2,imitations,rare
99.796,14.163,38.163,42.704,4.857,15.949,B2,imitations,rare
42.918,21.51,4.857,14.163,12.0,9.02,B2,imitations,rare
14.378,21.306,18.918,14.163,19.133,3.459,B2,imitations,rare
28.439,28.439,18.918,10.602,2.276,15.949,B2,imitations,rare
42.918,14.163,28.439,17.735,2.276,3.673,B2,imitations,rare
28.643,0.102,33.398,7.031,14.378,15.949,B2,imitations,rare
99.796,35.571,56.98,74.816,9.408,17.735,B2,imitations,rare
28.643,14.378,37.949,21.51,18.918,10.806,B2,imitations,rare
0.102,14.163,0.102,10.602,28.643,5.459,B2,imitations,rare
14.163,64.112,57.184,14.378,11.786,0.102,B2,imitations,rare
42.918,50.051,0.102,7.031,7.245,7.245,B2,imitations,rare
56.98,14.163,47.469,10.806,35.571,7.031,B2,imitations,rare
28.643,57.184,4.653,39.347,21.51,1.888,B2,imitations,rare
14.163,35.786,23.888,17.939,7.031,1.888,B2,imitations,rare
14.163,14.163,19.133,0.102,16.541,5.245,B2,imitations,rare
28.439,56.98,28.643,28.439,11.786,7.245,B2,imitations,rare
85.724,7.245,99.796,35.571,9.408,3.673,B2,imitations,rare
85.52,35.571,4.653,17.939,9.622,0.102,B2,imitations,rare
42.918,7.245,28.643,28.643,2.276,12.592,B2,imitations,rare
14.378,28.439,18.918,10.806,21.51,5.459,B2,imitations,rare
28.643,14.163,4.857,3.673,7.245,14.378,B2,imitations,rare
42.918,35.786,23.684,10.602,19.133,17.735,B2,imitations,rare
0.102,21.51,19.133,17.735,14.378,15.949,B2,imitations,rare
42.918,7.031,23.684,24.867,7.031,3.673,B2,imitations,rare
156.878,28.643,47.673,21.306,4.857,5.459,B2,imitations,rare
28.643,28.643,56.98,0.102,38.163,1.888,B2,imitations,rare
14.163,7.031,61.735,7.245,16.541,1.888,B2,imitations,rare
28.439,21.51,14.378,21.51,2.48,9.02,B2,imitations,rare
42.704,42.918,0.102,3.673,21.51,0.102,B2,imitations,rare
14.163,14.378,71.245,7.245,9.408,16.163,B2,imitations,rare
14.378,56.98,14.163,21.306,21.306,0.102,B2,imitations,rare
28.439,14.163,23.684,3.459,0.102,5.459,B2,imitations,rare
0.102,50.051,33.398,14.378,9.408,1.684,B2,imitations,rare
28.643,42.918,23.888,21.51,14.378,1.888,B2,imitations,rare
85.724,28.643,23.888,46.276,0.102,9.02,B2,imitations,rare
42.918,14.378,19.133,10.806,4.857,8.816,B2,imitations,rare
14.378,21.306,18.918,25.082,4.857,7.245,B2,imitations,rare
0.102,21.51,19.133,7.031,2.276,1.684,B2,imitations,rare
14.163,28.439,28.643,7.245,7.031,5.245,B2,imitations,rare
128.337,7.245,4.857,35.786,2.276,5.245,B2,imitations,rare
42.704,28.439,23.684,21.306,28.439,7.245,B2,imitations,rare
56.98,7.031,14.378,10.602,23.684,5.245,B2,imitations,rare
14.378,7.031,33.194,17.735,4.857,5.459,B2,imitations,rare
42.918,35.786,14.163,17.939,14.378,15.949,B2,imitations,rare
42.918,28.643,18.918,24.867,2.276,7.245,B2,imitations,rare
71.459,14.163,0.102,49.847,14.378,5.459,B2,imitations,rare
14.163,7.245,4.857,10.806,2.48,9.02,B2,imitations,rare
0.102,42.918,33.398,24.867,7.245,3.459,B2,imitations,rare
28.643,14.163,47.673,50.051,7.031,0.102,B2,imitations,rare
100.0,21.51,33.398,21.51,19.133,15.949,B2,imitations,rare
14.163,71.459,14.378,7.031,7.245,3.459,B2,imitations,rare
14.163,14.378,19.133,10.602,11.786,0.102,B2,imitations,rare
28.643,42.918,9.622,14.163,19.133,8.816,B2,imitations,rare
28.439,7.245,56.98,10.602,11.786,10.602,B2,imitations,rare
57.184,28.439,56.98,17.735,16.755,19.724,B2,imitations,rare
28.439,21.51,19.133,60.551,21.51,3.673,B2,imitations,rare
114.061,14.378,9.408,7.031,16.755,5.245,B2,imitations,rare
57.184,50.051,38.163,32.0,19.133,16.163,B2,imitations,rare
0.102,92.653,33.398,17.735,21.306,5.245,B2,imitations,rare
71.459,0.102,28.643,10.602,12.0,1.684,B2,imitations,rare
42.704,7.245,56.98,17.939,12.0,10.602,B2,imitations,rare
71.245,50.051,28.439,7.245,9.622,30.224,B2,imitations,rare
14.163,42.918,19.133,10.602,19.133,3.673,B2,imitations,rare
42.918,85.52,33.398,7.031,14.163,28.439,B2,imitations,rare
50.0,12.5,2.779,45.833,1.388,25.0,B1,imitations,rare
0.0,20.833,2.779,14.583,27.779,9.375,B1,imitations,rare
0.0,41.667,25.0,25.0,2.779,4.167,B1,imitations,rare
41.667,16.667,2.779,10.417,45.833,8.333,B1,imitations,rare
41.667,12.5,36.113,22.917,16.667,2.083,B1,imitations,rare
33.333,25.0,27.779,12.5,4.167,7.292,B1,imitations,rare
25.0,29.167,2.779,18.75,2.779,22.917,B1,imitations,rare
16.667,66.667,13.887,16.667,1.388,21.875,B1,imitations,rare
108.333,33.333,30.554,8.333,6.946,23.958,B1,imitations,rare
0.0,29.167,27.779,29.167,13.887,2.083,B1,imitations,rare
0.0,4.167,27.779,16.667,16.667,9.375,B1,imitations,rare
58.333,25.0,8.333,35.417,4.167,16.667,B1,imitations,rare
25.0,54.167,30.554,22.917,15.279,13.542,B1,imitations,rare
108.333,100.0,41.667,10.417,8.333,11.458,B1,imitations,rare
33.333,12.5,19.446,10.417,4.167,12.5,B1,imitations,rare
50.0,20.833,0.0,31.25,4.167,1.042,B1,imitations,rare
16.667,8.333,55.554,20.833,16.667,5.208,B1,imitations,rare
25.0,16.667,33.333,16.667,5.554,5.208,B1,imitations,rare
8.333,8.333,36.113,16.667,2.779,26.042,B1,imitations,rare
50.0,16.667,11.113,22.917,27.779,23.958,B1,imitations,rare
83.333,37.5,55.554,4.167,1.388,0.0,B1,imitations,rare
16.667,4.167,13.887,16.667,13.888,28.125,B1,imitations,rare
33.333,0.0,44.446,14.583,6.946,8.333,B1,imitations,rare
58.333,25.0,44.446,10.417,31.946,12.5,B1,imitations,rare
50.0,29.167,13.887,14.583,13.887,14.583,B1,imitations,rare
33.333,25.0,13.888,14.583,4.167,17.708,B1,imitations,rare
25.0,33.333,41.667,35.417,5.554,9.375,B1,imitations,rare
50.0,16.667,19.446,33.333,31.946,19.792,B1,imitations,rare
33.333,4.167,27.779,8.333,11.112,7.292,B1,imitations,rare
75.0,66.667,27.779,10.417,13.888,6.25,B1,imitations,rare
33.333,0.0,2.779,4.167,12.5,12.5,B1,imitations,rare
33.333,0.0,5.554,0.0,23.612,1.042,B1,imitations,rare
66.667,41.667,8.333,10.417,9.721,20.833,B1,imitations,rare
25.0,8.333,22.221,18.75,8.333,11.458,B1,imitations,rare
41.667,62.5,19.446,6.25,20.833,10.417,B1,imitations,rare
25.0,41.667,55.554,10.417,13.888,28.125,B1,imitations,rare
16.667,41.667,0.0,14.583,11.113,4.167,B1,imitations,rare
58.333,8.333,19.446,12.5,29.167,7.292,B1,imitations,rare
25.0,20.833,8.333,6.25,5.554,1.042,B1,imitations,rare
25.0,0.0,52.779,6.25,19.446,20.833,B1,imitations,rare
41.667,29.167,11.113,16.667,2.779,29.167,B1,imitations,rare
50.0,12.5,27.779,6.25,20.833,4.167,B1,imitations,rare
16.667,58.333,47.221,50.0,4.167,8.333,B1,imitations,rare
25.0,79.167,19.446,22.917,13.888,17.708,B1,imitations,rare
41.667,12.5,11.113,29.167,16.667,3.125,B1,imitations,rare
16.667,45.833,88.888,2.083,27.779,1.042,B1,imitations,rare
16.667,25.0,16.667,22.917,1.388,8.333,B1,imitations,rare
8.333,66.667,0.0,31.25,4.167,22.917,B1,imitations,rare
8.333,8.333,16.667,12.5,5.554,1.042,B1,imitations,rare
41.667,29.167,5.554,10.417,6.946,8.333,B1,imitations,rare
58.333,8.333,25.0,72.917,11.113,0.0,B1,imitations,rare
33.333,41.667,13.888,18.75,12.5,12.5,B1,imitations,rare
33.333,25.0,36.112,0.0,6.946,5.208,B1,imitations,rare
0.0,29.167,2.779,35.417,5.554,7.292,B1,imitations,rare
16.667,66.667,36.112,10.417,0.0,4.167,B1,imitations,rare
16.667,58.333,2.779,12.5,1.388,2.083,B1,imitations,rare
33.333,37.5,2.779,20.833,6.946,10.417,B1,imitations,rare
25.0,12.5,19.446,29.167,33.333,25.0,B1,imitations,rare
25.0,50.0,58.333,22.917,5.554,7.292,B1,imitations,rare
50.0,8.333,38.887,41.667,29.167,12.5,B1,imitations,rare
141.667,0.0,38.887,14.583,41.667,21.875,B1,imitations,rare
66.667,25.0,2.779,45.833,40.279,15.625,B1,imitations,rare
75.0,54.167,25.0,18.75,55.554,1.042,B1,imitations,rare
100.0,33.333,25.0,2.083,6.946,27.083,B1,imitations,rare
8.333,4.167,52.779,16.667,12.5,17.708,B1,imitations,rare
16.667,12.5,19.446,8.333,12.5,20.833,B1,imitations,rare
16.667,41.667,97.221,14.583,15.279,13.542,B1,imitations,rare
50.0,33.333,38.887,18.75,18.054,14.583,B1,imitations,rare
41.667,41.667,16.667,2.083,31.946,23.958,B1,imitations,rare
41.667,62.5,13.887,16.667,1.388,12.5,B1,imitations,rare
66.667,12.5,2.779,25.0,11.113,9.375,B1,imitations,rare
50.0,12.5,36.113,4.167,8.333,3.125,B1,imitations,rare
8.333,58.333,25.0,27.083,4.167,7.292,B1,imitations,rare
33.333,50.0,2.779,10.417,9.721,15.625,B1,imitations,rare
33.333,25.0,19.446,33.333,19.446,14.583,B1,imitations,rare
8.333,8.333,44.446,18.75,9.721,6.25,B1,imitations,rare
58.333,45.833,13.888,16.667,11.112,9.375,B1,imitations,rare
50.0,41.667,5.554,29.167,43.054,7.292,B1,imitations,rare
58.333,58.333,33.333,16.667,22.221,20.833,B1,imitations,rare
8.333,50.0,0.0,2.083,25.0,4.167,B1,imitations,rare
50.0,8.333,27.779,2.083,15.279,4.167,B1,imitations,rare
41.667,45.833,13.887,10.417,0.0,7.292,B1,imitations,rare
50.0,12.5,8.333,18.75,5.554,1.042,B1,imitations,rare
58.333,37.5,38.888,29.167,15.279,13.542,B1,imitations,rare
58.333,54.167,19.446,8.333,8.333,9.375,B1,imitations,rare
133.333,12.5,25.0,18.75,26.387,0.0,B1,imitations,rare
58.333,33.333,2.779,8.333,13.887,1.042,B1,imitations,rare
16.667,37.5,5.554,22.917,13.887,41.667,B1,imitations,rare
91.667,12.5,25.0,14.583,15.279,12.5,B1,imitations,rare
16.667,20.833,61.113,6.25,12.5,12.5,B1,imitations,rare
8.333,37.5,8.333,25.0,6.946,17.708,B1,imitations,rare
58.333,16.667,11.113,16.667,33.333,2.083,B1,imitations,rare
8.333,79.167,36.112,22.917,0.0,3.125,B1,imitations,rare
33.333,29.167,11.112,12.5,15.279,19.792,B1,imitations,rare
25.0,100.0,19.446,22.917,11.113,25.0,B1,imitations,rare
41.667,20.833,13.888,8.333,4.167,0.0,B1,imitations,rare
41.667,8.333,41.667,0.0,6.946,6.25,B1,imitations,rare
0.0,16.667,16.667,10.417,25.0,2.083,B1,imitations,rare
91.667,4.167,22.221,8.333,1.388,20.833,B1,imitations,rare
25.0,16.667,19.446,35.417,23.612,9.375,B1,imitations,rare
17.5,29.285,25.354,41.431,23.392,2.762,A3,imitations,rare
