# Percent Error Rates for Total Sampled Time (minutes) analyis; TTS: 30 min - 180 min, sampling interval:30 seconds
1.309,3.563,7.248,5.831,1.555,1.046,0.665,0.479,6.348,3.162,A3,2.471,1.475,5.215,0.548,3.205,0.44
7.882,5.766,8.674,3.5,3.819,0.807,8.565,0.095,1.834,3.855,A3,1.395,0.553,4.572,9.749,6.79,1.829
2.101,2.934,3.611,12.707,5.078,2.637,3.649,0.752,6.259,1.64,A3,0.599,4.109,0.36,0.414,4.265,2.855
3.68,18.569,14.324,9.257,2.235,10.947,5.156,10.164,7.892,1.454,A3,5.763,5.208,3.024,2.949,1.7,4.595
1.915,2.794,1.57,1.845,4.432,6.028,2.241,7.325,4.993,1.064,A3,1.445,1.805,0.208,5.626,0.826,2.211
2.614,2.654,9.087,0.253,7.429,10.713,5.84,9.591,9.615,3.179,A3,4.139,1.565,2.409,2.232,0.581,7.377
1.162,5.493,2.654,7.339,6.45,5.09,9.032,8.339,2.235,6.337,A3,2.837,3.45,0.519,2.722,3.705,3.858
4.705,12.835,2.458,2.118,4.778,2.602,6.29,2.577,4.936,1.057,A3,2.843,6.786,1.573,1.891,3.411,3.266
11.238,0.108,13.541,11.092,4.712,1.262,2.623,3.297,1.421,5.259,A3,0.847,1.382,0.572,3.651,2.465,5.304
20.189,7.234,5.513,1.232,3.953,0.189,0.354,1.549,2.222,0.539,A3,0.545,0.336,1.709,0.757,0.499,1.628
13.942,4.962,13.563,3.633,5.191,3.056,4.426,3.367,1.726,4.082,A3,2.338,1.042,0.845,2.879,2.35,1.689
3.959,9.122,8.92,0.726,0.563,6.972,10.352,11.066,0.029,3.919,A3,0.046,2.181,3.437,3.054,0.984,2.165
6.39,2.304,5.402,5.458,4.439,6.255,6.732,1.633,0.995,8.698,A3,2.94,2.594,2.207,3.345,4.1,1.728
2.141,1.605,3.416,6.477,4.432,2.427,1.628,10.045,6.303,2.328,A3,1.165,0.526,1.215,0.696,2.498,0.314
8.348,8.913,6.744,8.691,2.314,5.696,5.855,5.255,2.699,2.357,A3,1.208,7.04,3.677,5.574,1.114,0.244
8.534,4.962,2.465,1.535,3.3,5.44,4.472,0.353,0.982,2.369,A3,2.327,0.247,4.09,1.081,3.532,4.937
2.701,9.367,4.165,10.766,15.161,5.265,3.686,9.899,1.662,3.342,A3,4.687,4.572,3.761,0.932,0.342,6.213
2.241,3.884,4.73,6.134,8.248,3.517,2.35,3.871,0.671,0.714,A3,1.718,5.527,4.938,4.61,10.139,4.853
3.5,7.689,3.22,9.56,6.61,3.01,5.917,2.688,5.089,0.58,A3,0.89,3.004,4.976,4.514,0.447,5.008
7.043,3.948,7.157,0.836,2.254,2.759,8.917,4.548,11.586,1.169,A3,1.783,0.453,10.206,4.481,4.182,3.151
3.406,8.639,5.374,1.419,1.342,4.262,0.152,1.863,1.751,2.992,A3,1.309,1.602,0.581,0.233,2.027,5.162
7.316,1.367,6.492,3.057,10.506,3.604,2.583,5.353,2.184,6.826,A3,4.296,2.081,3.428,3.945,1.642,5.645
0.143,1.332,0.451,7.579,8.868,1.448,4.432,3.919,2.069,1.46,A3,3.633,1.785,2.25,8.762,3.214,0.028
14.076,8.569,6.996,0.626,0.976,9.968,5.809,3.542,7.918,0.51,A3,0.089,2.271,1.747,6.614,3.469,4.13
9.047,0.521,7.555,5.667,6.197,10.801,8.932,0.661,4.637,0.3,A3,0.965,8.275,5.159,0.469,1.025,2.374
2.98,7.934,2.66,5.102,1.042,0.923,11.254,4.71,1.554,1.116,A3,2.209,5.611,3.919,2.977,8.452,1.433
7.549,3.709,1.395,8.132,5.811,7.066,13.159,0.57,1.948,2.339,A3,4.16,0.772,2.449,2.986,9.449,0.034
3.959,4.647,2.269,5.311,6.051,8.954,0.416,3.353,4.294,3.19,A3,2.058,8.135,3.288,9.49,0.729,0.269
17.252,2.06,5.843,0.3,4.459,1.839,2.203,2.822,1.167,3.593,A3,8.55,0.593,0.761,3.318,0.291,2.388
18.178,11.856,11.297,1.005,6.29,2.905,3.105,1.521,1.44,0.469,A3,1.133,7.439,1.377,1.201,5.492,1.015
0.043,3.954,4.395,2.148,17.659,0.766,1.986,2.249,8.617,1.489,A3,2.09,2.444,6.477,0.853,5.081,3.47
18.091,5.801,4.702,5.318,0.217,1.535,7.493,3.849,4.962,5.23,A3,11.798,4.682,3.313,1.437,0.194,5.498
6.384,0.346,5.199,7.456,10.306,8.657,4.177,4.87,0.531,4.927,A3,1.632,0.003,6.617,2.54,1.897,1.807
1.821,9.443,4.059,4.076,1.196,3.091,6.172,2.766,1.02,1.798,A3,4.634,5.028,0.917,4.557,4.842,1.946
7.369,7.485,6.996,1.256,9.354,6.856,3.524,0.101,1.554,0.504,A3,2.639,2.371,7.63,2.768,3.674,1.852
2.521,1.85,9.569,1.518,5.637,2.427,4.099,5.821,6.182,6.407,A3,6.656,1.462,2.959,0.792,2.416,2.196
2.188,2.381,5.116,2.847,6.41,0.86,4.69,5.402,6.068,1.768,A3,4.408,2.055,5.33,4.184,0.918,2.622
3.027,6.262,2.968,7.649,7.176,10.195,3.509,6.562,1.376,2.952,A3,5.699,0.253,0.124,1.323,0.202,1.953
5.318,4.164,2.878,4.502,5.271,5.318,4.161,3.745,1.624,7.025,A3,0.589,3.759,1.125,2.287,0.702,2.988
3.779,7.514,4.367,2.544,7.775,7.636,0.96,1.374,8.973,1.64,A3,3.31,4.482,6.029,0.702,3.362,5.776
11.139,1.081,4.171,10.562,6.41,5.329,6.959,1.018,3.245,5.865,A3,1.402,0.576,1.43,1.515,5.795,2.676
7.182,0.277,1.765,0.067,4.019,3.167,2.483,4.165,9.78,8.132,A3,0.423,5.501,2.931,7.547,1.675,3.61
8.721,12.171,8.22,8.248,1.701,4.123,6.095,8.129,3.69,2.218,A3,1.047,4.928,1.392,1.673,0.365,2.211
16.693,2.416,0.221,7.129,10.113,8.511,3.531,8.878,8.267,0.486,A3,0.907,3.18,2.486,1.087,4.283,1.192
1.815,3.214,3.052,0.23,2.814,7.992,3.5,2.864,2.006,2.066,A3,0.563,0.177,0.693,1.955,1.568,2.186
8.108,5.836,5.423,16.15,10.006,9.524,3.151,3.919,5.947,2.357,A3,0.556,2.784,7.717,2.407,1.14,2.831
9.181,0.353,2.129,4.472,4.232,6.71,5.908,4.738,0.251,6.069,A3,0.104,2.484,4.286,7.243,0.885,0.104
7.043,8.423,6.968,5.761,4.399,3.849,3.447,3.116,1.434,1.448,A3,4.285,8.538,1.448,0.163,1.099,2.04
4.752,8.045,12.975,0.889,0.682,1.92,5.84,1.549,3.239,4.146,A3,3.274,2.984,2.374,3.561,0.497,1.044
1.955,8.773,4.646,0.043,1.801,9.041,2.878,1.843,3.703,6.069,A3,3.833,3.074,10.39,5.458,2.759,2.917
7.975,11.185,3.779,8.854,7.529,2.077,7.571,0.305,2.749,4.327,A3,0.143,1.605,0.183,0.493,0.53,0.424
1.302,2.87,0.619,6.593,6.437,4.968,12.544,1.829,2.622,2.945,A3,2.762,4.219,9.712,2.188,1.147,3.136
11.005,5.556,7.549,6.763,10.246,3.377,4.783,3.661,4.212,2.141,A3,1.299,1.522,1.094,1.894,0.579,0.587
8.948,3.849,0.305,2.101,0.796,2.322,3.851,0.605,4.142,3.919,A3,1.144,2.81,7.192,4.63,5.237,1.45
2.847,11.716,4.612,4.915,2.001,3.36,9.607,1.745,1.637,2.427,A3,0.395,0.916,0.659,3.965,5.203,1.388
0.516,0.667,2.66,8.208,9.008,3.196,4.758,0.507,0.219,3.796,A3,4.22,5.281,2.607,2.835,0.875,3.391
2.894,3.5,13.647,1.885,0.137,0.888,8.512,9.695,1.828,5.737,A3,1.811,4.762,1.253,4.286,3.944,3.625
16.5,8.213,4.702,2.398,4.232,4.612,2.521,2.912,5.146,1.244,A3,2.676,1.931,5.041,3.561,0.383,5.886
5.924,11.331,7.835,5.201,7.929,4.444,2.862,2.828,1.478,4.158,A3,5.828,0.896,1.887,4.514,3.501,0.447
0.143,4.723,9.849,7.182,4.439,7.025,1.06,3.234,12.914,2.066,A3,0.632,2.005,5.6,0.117,1.165,1.667
0.883,6.29,7.717,0.603,1.395,6.308,5.047,0.71,5.648,5.691,A3,3.327,8.225,1.756,4.138,4.036,2.802
7.456,0.947,9.395,2.404,8.128,9.717,4.541,3.094,8.223,3.773,A3,3.278,1.032,1.085,0.029,4.043,1.332
5.784,13.289,2.856,6.297,13.623,8.517,2.157,2.039,2.393,4.146,A3,5.92,4.422,0.351,2.101,0.729,3.509
11.791,6.955,9.143,1.512,0.456,5.888,1.588,1.206,0.747,4.176,A3,8.384,1.335,2.101,0.556,3.228,1.138
4.472,5.241,3.969,1.658,8.894,1.839,4.168,0.94,10.836,6.32,A3,0.901,1.961,2.654,1.203,8.018,4.051
8.901,1.92,7.074,5.195,0.663,7.042,5.722,0.367,5.178,7.001,A3,1.38,0.203,4.022,3.441,4.232,1.316
7.369,2.689,2.766,0.05,11.225,8.948,0.214,0.87,0.938,5.999,A3,9.701,3.184,1.346,0.897,2.671,3.103
2.141,6.955,1.088,0.58,3.134,3.738,0.314,5.877,7.562,2.025,A3,4.451,2.294,1.756,1.279,3.674,1.915
5.784,6.856,0.535,9.14,10.812,0.598,1.675,1.983,9.132,0.871,A3,0.53,0.846,1.377,1.087,5.171,3.066
1.116,1.605,3.801,4.525,1.715,1.174,2.98,12.164,1.98,9.892,A3,0.111,6.357,1.722,0.626,0.77,1.59
4.945,3.115,2.017,11.681,0.816,4.315,3.944,4.976,9.628,2.386,A3,5.296,6.16,3.894,0.431,1.978,4.727
4.239,2.409,10.045,0.772,1.615,6.78,5.364,7.773,5.845,4.356,A3,5.838,1.482,5.75,3.406,1.445,7.905
5.737,0.871,1.983,1.489,3.233,13.08,0.401,4.199,0.448,1.005,A3,4.612,7.909,1.498,1.186,3.682,5.217
4.938,4.857,0.948,0.096,6.97,1.646,2.685,4.234,6.513,5.556,A3,3.177,3.393,6.98,1.437,2.613,0.679
3.866,4.577,1.234,0.702,0.942,0.737,0.618,2.66,2.578,5.306,A3,4.365,7.915,1.467,3.991,0.875,6.001
7.316,1.43,4.556,0.493,7.016,6.553,0.143,1.765,3.207,4.146,A3,6.0,3.533,1.377,4.365,1.476,4.253
14.822,1.262,0.836,6.966,9.234,3.465,10.191,1.528,8.617,1.495,A3,1.122,0.486,1.616,0.912,5.449,2.398
13.103,1.57,7.416,2.887,0.896,2.025,3.695,5.304,4.568,1.518,A3,0.745,4.429,0.479,2.969,0.801,4.494
15.194,5.248,2.346,8.971,2.454,0.399,4.012,1.675,3.665,0.172,A3,0.933,9.387,0.068,3.729,2.416,2.879
3.913,11.745,14.038,0.26,12.071,2.235,13.367,5.717,3.5,6.255,A3,5.914,4.309,1.628,0.309,5.361,2.235
5.778,3.843,7.164,6.57,1.575,0.073,4.55,5.199,5.833,8.225,A3,1.671,4.229,14.141,3.895,3.064,5.039
11.005,3.283,13.513,1.868,0.882,8.062,2.723,2.976,0.277,1.71,A3,5.156,3.689,4.845,0.215,9.143,0.284
8.441,0.667,7.241,1.605,4.952,2.556,16.003,8.948,5.057,0.999,A3,6.06,4.798,5.19,0.737,0.655,0.469
9.927,3.773,5.591,3.523,0.816,0.871,10.865,3.2,5.998,4.012,A3,7.667,8.478,2.141,6.131,1.213,0.485
3.12,6.675,7.829,12.404,4.598,2.916,4.541,0.367,6.309,5.463,A3,6.652,1.582,6.374,0.222,0.184,2.809
6.437,5.283,1.905,6.367,6.437,2.416,4.556,7.717,0.791,8.907,A3,0.444,2.714,4.631,1.008,1.831,4.045
3.779,1.542,3.248,2.987,2.115,2.112,3.649,0.814,5.324,2.031,A3,0.793,3.114,1.364,3.01,0.49,1.192
11.325,4.863,0.053,4.385,6.836,0.807,8.108,2.968,0.06,0.673,A3,4.263,1.592,0.115,3.272,6.957,2.382
7.083,1.5,5.262,6.314,3.5,2.776,0.19,8.71,4.409,0.05,A3,4.629,2.531,4.441,1.955,4.026,1.862
4.752,3.878,0.752,2.98,3.06,2.223,1.628,6.856,3.004,6.593,A3,1.299,3.164,3.77,4.68,1.278,5.467
8.621,5.737,3.36,16.849,13.469,0.486,0.982,6.101,4.917,3.406,A3,2.977,0.163,0.015,1.839,4.003,6.057
9.7,11.262,9.731,4.146,3.659,5.276,6.312,5.625,1.885,5.987,A3,3.267,3.923,4.329,0.172,0.655,5.428
10.906,7.136,0.591,4.362,7.149,0.329,3.235,1.339,1.669,1.425,A3,6.194,0.023,9.569,1.218,3.394,6.538
7.602,10.003,6.409,2.87,6.77,2.811,7.851,0.542,2.616,4.95,A3,1.961,3.573,2.875,5.268,1.371,0.315
15.288,1.99,3.214,6.826,7.715,0.556,1.262,4.898,1.968,0.498,A3,1.316,2.594,2.036,4.07,4.053,2.646
15.381,7.724,0.954,13.586,9.387,4.56,7.555,4.479,4.733,2.013,A3,1.417,1.532,3.192,1.448,4.627,6.935
1.542,3.5,0.199,7.619,4.978,7.077,0.323,3.038,0.887,0.831,A3,2.342,3.589,0.64,2.348,3.271,0.516
12.112,20.385,19.154,2.397,10.049,0.888,11.978,4.636,7.732,11.516,B1,1.36,15.642,3.02,9.266,5.279,2.891
19.63,18.955,9.468,8.062,3.696,4.461,7.566,8.528,2.087,7.756,B1,4.309,0.44,1.336,1.533,1.747,8.45
9.331,1.812,0.951,16.69,9.011,7.757,17.502,3.064,1.062,1.06,B1,6.703,3.684,2.614,2.527,10.221,0.182
7.372,8.881,18.264,9.463,12.681,0.82,1.382,1.65,16.107,1.376,B1,5.213,3.265,0.369,4.711,7.391,13.584
2.953,2.686,4.446,2.582,4.087,2.675,12.341,2.305,2.996,2.754,B1,1.755,5.346,0.828,5.504,10.642,2.818
12.772,3.441,8.198,5.466,3.248,6.03,5.529,0.383,0.859,2.714,B1,5.653,7.984,10.132,3.002,1.261,4.786
1.601,0.224,9.309,3.588,13.952,9.703,0.252,12.721,0.094,10.563,B1,3.437,3.753,6.087,5.941,3.064,1.645
3.771,12.959,6.101,2.845,6.447,7.094,2.882,10.338,4.527,6.551,B1,6.052,0.133,2.024,2.497,1.588,0.526
10.442,16.493,10.072,23.626,3.27,8.682,4.912,8.086,2.534,0.98,B1,12.723,4.683,5.907,4.779,3.504,8.272
9.066,9.635,14.17,10.815,0.547,8.007,5.935,4.735,1.133,16.491,B1,7.754,6.248,2.448,7.114,1.467,7.921
14.706,0.304,7.273,9.622,1.336,7.908,5.889,8.242,3.891,9.134,B1,4.83,3.962,2.649,6.963,9.128,5.474
41.362,8.563,12.8,4.938,12.046,6.2,23.23,1.698,3.241,2.514,B1,2.741,7.615,7.326,3.24,2.719,1.768
6.129,7.837,6.99,7.795,2.499,4.521,6.412,1.46,12.223,9.304,B1,0.713,0.394,7.086,8.383,8.306,1.294
6.659,14.241,4.449,1.68,2.794,5.188,6.772,7.59,2.996,1.296,B1,10.601,0.201,3.009,0.898,1.028,3.217
0.464,13.158,8.706,2.503,6.901,1.007,9.348,5.497,5.248,8.075,B1,2.696,8.977,3.154,2.069,8.427,1.717
31.913,10.707,5.72,6.895,10.667,6.367,9.429,4.179,2.693,2.569,B1,0.957,5.766,8.791,2.119,3.784,10.003
4.195,6.367,11.819,16.533,6.061,12.999,1.724,5.656,3.011,0.304,B1,4.158,1.795,3.133,1.533,0.514,4.363
29.185,8.75,2.698,0.941,4.949,1.614,3.436,4.751,8.772,3.321,B1,0.301,0.003,5.886,0.967,6.83,2.026
2.607,1.007,15.313,5.282,12.256,4.493,0.242,1.126,14.721,6.063,B1,4.187,4.717,1.057,3.56,6.877,3.041
2.66,6.129,0.094,2.368,9.079,9.445,1.294,1.936,13.161,3.692,B1,11.359,10.004,0.898,4.006,1.224,2.75
13.33,0.304,12.864,11.369,3.043,3.965,2.801,9.497,14.865,4.184,B1,3.218,5.131,3.111,10.428,6.111,0.844
0.912,5.902,14.583,5.494,2.38,12.562,0.754,1.415,7.443,10.879,B1,7.311,3.35,10.407,4.928,2.906,1.55
9.571,1.455,11.434,2.555,3.945,7.987,1.124,0.732,9.364,4.223,B1,4.578,4.7,8.618,1.98,6.083,1.698
9.489,1.217,6.292,9.2,10.571,6.141,7.972,6.768,0.715,4.779,B1,9.037,4.053,12.631,0.85,2.84,4.629
5.572,31.792,6.828,10.575,1.75,7.709,1.964,7.546,3.69,4.976,B1,0.994,8.308,8.282,2.021,1.224,10.065
0.358,5.613,1.11,9.968,4.218,5.752,4.248,3.051,11.992,5.242,B1,3.584,5.783,5.487,5.783,2.027,6.341
9.888,14.269,3.937,6.156,8.512,11.907,5.766,6.53,1.335,8.035,B1,18.38,9.255,1.378,4.155,4.709,0.612
0.729,20.595,6.8,3.771,8.052,0.244,11.018,7.149,10.981,0.742,B1,0.493,1.79,2.19,0.75,3.635,4.806
6.341,1.455,10.93,12.668,3.242,8.841,5.519,15.853,7.732,4.051,B1,4.427,1.665,4.163,0.153,6.895,1.574
1.283,15.699,1.078,11.874,1.812,4.533,3.447,0.637,7.574,8.869,B1,2.708,14.61,7.488,1.386,1.784,1.698
16.902,6.129,19.598,4.409,16.652,14.618,13.16,10.513,0.701,2.21,B1,5.799,2.595,7.527,7.797,5.363,6.315
13.143,6.01,4.827,8.695,4.218,8.035,0.012,17.759,0.18,8.523,B1,3.095,3.508,2.956,5.017,0.093,6.383
13.541,23.93,6.546,9.569,5.307,11.609,1.364,3.191,6.765,2.765,B1,9.037,1.12,10.008,6.766,12.875,9.225
11.741,4.382,4.894,3.189,5.398,8.154,12.154,3.191,7.603,4.859,B1,8.561,7.746,1.505,2.665,4.391,12.093
13.778,8.881,1.908,3.215,12.551,8.067,2.088,5.526,19.269,7.663,B1,6.752,4.972,1.216,0.055,3.868,3.877
11.237,8.035,6.006,17.353,2.13,10.648,6.401,4.255,4.989,0.899,B1,3.551,8.767,5.42,2.507,1.177,5.759
6.26,22.41,7.435,0.464,6.328,1.475,7.647,5.764,10.721,7.703,B1,11.383,0.683,6.736,1.604,0.747,4.594
22.489,16.096,6.796,1.733,0.32,1.455,8.3,8.579,5.365,13.727,B1,14.128,9.692,4.128,1.693,2.261,0.535
4.036,1.177,1.177,0.252,9.164,0.272,2.67,20.587,5.898,9.226,B1,3.804,3.253,1.682,2.645,4.429,1.539
30.508,12.375,8.988,1.257,9.465,4.473,3.207,16.902,7.79,0.477,B1,0.53,6.657,7.986,5.912,1.392,0.949
13.594,3.667,6.987,7.53,7.672,12.554,8.925,8.512,0.6,0.914,B1,8.487,2.737,2.137,3.292,1.42,3.111
17.142,4.819,8.039,7.797,0.95,5.573,3.189,2.651,11.227,7.069,B1,9.815,3.145,7.128,6.697,8.194,5.22
23.943,6.855,8.734,2.608,4.45,0.125,7.118,7.352,10.779,0.979,B1,0.521,1.12,4.873,2.259,3.205,0.455
1.918,18.161,3.591,2.953,1.563,7.133,1.848,12.025,7.616,2.792,B1,4.733,0.468,0.687,11.569,4.429,3.253
15.024,4.711,5.303,1.152,7.621,0.173,4.071,2.972,2.737,10.112,B1,0.692,4.881,2.317,3.172,0.813,4.056
6.129,12.522,4.731,1.814,1.722,5.088,15.959,2.937,7.487,0.701,B1,2.057,4.728,3.069,1.356,6.503,5.353
2.264,10.191,0.856,6.738,5.511,9.504,4.294,0.574,5.061,14.375,B1,3.279,1.506,9.648,6.338,0.075,2.889
20.078,21.627,16.104,3.851,4.246,9.504,4.823,0.538,4.83,2.026,B1,0.676,1.994,1.216,4.293,9.502,8.406
20.343,27.373,17.406,8.113,9.096,12.752,10.566,1.952,8.815,2.13,B1,11.391,10.991,2.963,0.065,5.989,0.295
3.006,4.184,16.803,9.172,10.009,8.067,9.631,5.688,4.671,12.282,B1,4.036,1.807,1.29,0.898,4.139,2.695
3.27,1.086,0.478,22.701,10.735,12.681,3.277,9.878,14.836,1.682,B1,3.967,0.644,7.103,12.206,3.532,8.062
11.925,11.887,12.073,15.128,2.794,8.75,3.517,3.29,4.513,12.072,B1,0.167,0.604,2.741,4.303,13.548,0.694
2.847,15.432,6.225,7.478,7.167,5.454,2.818,6.371,0.05,11.238,B1,4.883,7.962,1.64,0.79,2.055,6.262
6.26,5.653,4.604,5.944,3.543,0.769,0.235,2.67,1.119,6.142,B1,0.664,0.706,3.726,6.745,0.906,9.341
8.618,9.584,22.048,6.286,7.803,11.013,5.917,1.237,8.065,15.99,B1,8.679,6.878,0.792,4.362,0.439,3.147
5.441,16.346,13.979,9.331,7.309,10.1,6.172,11.45,2.823,0.385,B1,3.144,3.696,3.238,0.024,1.448,5.819
2.105,7.61,17.346,5.414,1.41,11.998,1.258,5.736,4.295,6.857,B1,2.289,0.718,6.563,7.868,0.28,5.148
3.27,10.112,15.758,2.236,3.083,2.507,2.864,3.75,8.96,0.886,B1,2.68,10.344,6.641,10.35,3.177,6.48
33.819,9.028,12.133,4.62,10.185,8.047,0.976,0.221,1.885,7.32,B1,2.733,7.116,0.87,6.577,0.551,3.553
5.73,16.215,2.003,2.448,4.677,13.526,9.253,2.765,9.884,0.356,B1,2.94,4.694,2.825,3.768,0.421,5.642
3.718,9.147,3.591,1.391,12.868,8.909,1.354,7.225,1.87,2.011,B1,6.907,8.03,7.763,3.181,2.653,1.655
11.53,17.923,9.338,13.99,6.192,0.669,15.278,9.484,7.342,0.689,B1,0.151,0.859,1.83,1.455,1.869,11.132
21.324,21.298,12.641,8.457,9.187,3.262,11.854,9.929,9.725,4.753,B1,1.975,1.245,4.311,11.343,8.811,5.273
11.343,8.71,8.861,4.567,10.032,9.088,8.501,8.388,0.628,1.589,B1,6.007,3.282,3.581,5.039,4.98,1.071
11.212,3.996,1.047,1.76,5.653,7.729,12.906,15.25,0.498,3.666,B1,3.576,3.65,4.573,6.3,5.905,6.013
20.212,4.949,21.981,6.048,10.707,5.287,7.347,12.693,6.592,5.851,B1,3.755,4.422,1.608,0.313,6.344,4.506
9.147,23.522,5.18,0.729,5.239,4.104,11.777,0.732,2.043,3.493,B1,6.789,4.252,0.401,1.266,4.569,4.656
17.696,5.534,2.381,1.258,1.994,18.538,12.648,2.051,1.956,0.304,B1,12.699,5.568,2.741,2.476,7.222,7.859
4.46,15.143,6.256,6.103,8.716,6.498,10.584,11.466,9.378,1.654,B1,9.306,5.596,3.683,8.264,5.438,6.685
2.289,9.278,5.97,7.718,6.628,20.595,7.213,6.113,8.18,6.908,B1,6.74,2.465,0.499,7.102,1.102,1.108
0.277,2.675,11.374,5.677,0.139,4.036,1.223,6.006,5.408,4.011,B1,0.924,8.325,3.514,3.401,4.176,5.069
2.741,8.206,11.403,2.529,1.886,4.612,6.542,2.464,4.281,5.916,B1,1.58,4.11,0.023,2.565,7.101,0.27
11.106,9.198,17.057,5.017,3.65,3.191,14.819,9.897,5.71,10.127,B1,0.432,7.837,0.023,4.809,7.671,2.518
3.482,15.342,11.978,3.853,12.233,4.314,8.183,1.396,0.238,5.611,B1,6.687,6.504,3.217,0.492,4.27,1.938
2.818,1.217,9.341,1.894,6.237,6.677,12.447,5.605,10.231,2.355,B1,0.859,8.58,8.491,13.268,4.989,2.105
5.36,5.812,16.422,10.153,1.177,5.454,0.03,10.135,4.353,2.833,B1,6.736,0.19,0.104,7.41,0.953,8.281
29.848,24.526,3.718,18.49,2.38,13.019,8.96,6.466,14.085,0.661,B1,8.508,6.657,3.104,7.143,3.448,3.498
7.213,7.332,4.926,12.933,2.998,5.188,5.042,0.395,2.693,7.094,B1,3.523,10.554,4.393,0.947,6.12,8.362
15.26,9.873,2.797,6.789,7.536,6.855,4.777,2.019,1.48,13.129,B1,4.724,2.181,4.989,4.195,10.931,4.998
6.472,2.039,2.19,5.704,12.051,14.349,5.176,6.892,3.039,1.587,B1,0.151,3.69,10.375,20.346,4.363,3.588
24.978,3.56,10.04,0.145,2.266,3.004,6.429,8.245,1.87,0.807,B1,17.024,6.753,2.37,0.512,1.093,2.421
4.964,6.419,4.195,6.101,7.196,4.791,5.564,5.18,17.536,2.845,B1,5.502,1.205,12.01,3.5,1.953,4.038
17.777,5.97,4.033,28.894,9.459,10.815,13.319,4.592,3.646,4.301,B1,5.539,0.014,12.793,0.383,8.904,9.004
23.389,9.425,6.383,11.978,10.509,17.517,1.488,3.893,13.581,0.199,B1,8.622,6.748,3.546,7.64,8.558,0.597
4.223,6.01,9.373,2.474,5.766,6.626,0.923,10.818,6.072,1.627,B1,2.191,7.298,4.668,2.744,3.354,4.989
11.318,2.607,9.401,9.703,1.387,15.381,10.054,4.783,11.068,6.975,B1,1.434,9.465,8.875,6.894,0.131,0.401
3.588,8.393,8.035,10.391,5.199,2.428,8.918,5.446,12.035,3.745,B1,2.256,4.819,2.882,3.768,6.054,5.033
4.354,9.663,7.463,0.649,1.109,0.888,9.384,9.782,1.177,3.467,B1,9.999,6.816,2.077,0.949,0.738,7.215
19.284,25.24,27.607,7.003,1.024,2.873,0.552,6.256,7.126,4.01,B1,5.702,3.077,3.009,3.47,2.009,0.711
0.146,8.869,5.307,1.151,16.544,14.182,6.666,16.851,2.087,3.654,B1,2.549,2.919,6.436,1.285,5.083,5.977
7.294,13.685,7.273,1.232,3.361,11.501,6.736,3.75,2.678,2.516,B1,10.015,9.539,4.287,1.334,2.037,11.21
8.642,20.078,13.69,7.294,5.08,14.369,6.888,3.556,7.632,2.741,B1,2.46,4.257,4.022,3.24,9.334,4.488
21.218,15.262,2.571,6.076,6.969,2.655,1.805,9.516,4.786,15.765,B1,7.18,1.568,1.968,2.0,8.521,0.852
18.889,7.888,0.224,8.325,9.306,3.846,10.647,7.086,1.48,5.679,B1,9.375,5.976,1.195,1.396,2.793,3.639
2.342,10.151,8.198,4.777,10.803,7.102,6.454,10.199,9.652,5.534,B1,4.468,9.516,5.137,3.707,1.392,0.868
8.406,17.049,2.285,8.115,15.5,12.185,3.853,6.435,6.231,3.614,B1,7.058,3.333,4.636,4.471,7.456,3.906
3.959,4.91,8.706,3.904,14.746,9.326,9.401,3.21,8.757,7.332,B1,7.091,13.606,0.274,8.204,0.775,0.923
15.553,16.93,14.071,8.75,13.158,8.651,5.335,3.223,15.718,10.669,B1,10.063,6.084,6.217,2.466,6.643,7.418
19.312,14.031,12.864,7.292,2.221,2.575,3.224,2.095,9.942,8.801,B1,3.857,8.37,4.499,3.419,1.457,0.136
1.548,3.191,0.859,14.759,0.774,0.233,2.035,0.602,0.065,2.196,B1,5.567,5.693,3.154,5.108,3.261,1.309
10.837,2.027,4.832,6.51,7.699,5.203,7.067,0.068,1.381,19.264,B2,14.026,6.83,4.707,3.308,9.545,1.931
3.313,15.18,10.476,0.5,0.628,11.923,12.84,1.751,0.928,11.44,B2,2.717,4.445,12.361,0.729,5.92,3.953
17.885,4.445,18.961,19.141,14.615,6.352,2.439,0.314,2.91,0.91,B2,9.135,7.473,11.645,7.315,4.859,0.536
3.805,4.731,1.232,9.635,10.377,13.275,2.53,10.471,3.104,2.753,B2,0.472,13.14,0.544,3.779,2.565,0.438
9.963,12.273,5.324,0.183,7.731,13.953,1.256,7.133,11.022,10.728,B2,0.624,2.478,2.281,9.016,8.272,1.538
9.378,14.527,5.461,4.051,5.764,14.975,9.633,17.01,3.557,9.143,B2,16.22,4.535,6.433,3.697,13.999,6.273
2.915,22.269,7.815,7.52,3.352,5.817,10.272,1.134,2.359,7.875,B2,14.884,4.453,1.789,4.98,5.013,3.231
32.035,2.683,0.577,13.487,1.315,0.757,5.774,5.707,3.163,15.494,B2,2.894,3.742,0.789,6.588,3.172,6.038
6.794,3.873,6.504,4.308,4.757,9.382,8.488,9.88,3.661,0.882,B2,5.352,9.818,1.161,5.871,4.531,1.613
34.876,1.579,3.423,10.81,0.886,2.603,0.363,5.149,10.882,3.587,B2,6.172,6.611,0.571,0.421,13.922,2.924
18.54,6.207,20.403,7.586,12.101,6.25,11.638,14.508,1.48,4.704,B2,6.638,2.361,1.789,3.238,4.127,8.021
